chr5	175969511	176022769	+	NM_001171976	CDHR2	1.2228	3.87988	0.0004	0.000973473	yes	15412
chr5	179105558	179107975	-	NM_001164444	CBY3	1.20131	1.15899	1	1	no	15607
chr19	5623045	5668489	+	NM_001201339	SAFB	87.1623	23.9086	5e-05	0.000150478	yes	15798
chr1	24645811	24690970	+	NM_198174	GRHL3	0.361113	0.457869	1	1	no	15901
chr1	24645811	24681808	+	NM_198173	GRHL3	0.361113	0.457869	1	1	no	15902
chr1	31882411	31907527	+	NM_001199038	SERINC2	1.60791	1.59453	1	1	no	15914
chr1	31883020	31907527	+	NM_001199037	SERINC2	1.60791	1.59453	1	1	no	15915
chr17	36283959	36295098	+	NM_001123391	TBC1D3	0	0	1	1	no	15922
chr13	49063098	49107392	-	NM_001268	RCBTB2	1.10267	0.768315	1	1	no	16027
chr19	3224700	3297073	+	NM_021938	CELF5	0.650069	0.291564	1	1	no	16032
chr10	134901408	134945179	+	NM_001083909	GPR123	0	0	1	1	no	16079
chr16	2255177	2259418	+	NM_001199175	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	16148
chr19	40315989	40324841	-	NM_006484	DYRK1B	86.2893	28.5114	5e-05	0.000150478	yes	16160
chr11	63448921	63527363	+	NM_201428	RTN3	24.5038	9.74604	5e-05	0.000150478	yes	16232
chr19	16308664	16346156	+	NM_032493	AP1M1	21.1376	6.28405	5e-05	0.000150478	yes	16580
chr1	109792640	109818378	+	NM_001408	CELSR2	2.13524	12.9316	5e-05	0.000150478	yes	16712
chrX	31137344	32430371	-	NM_004012	DMD	2.33053	0.990574	1	1	no	16776
chr16	69775756	69788871	-	NM_014062	NOB1	17.76	4.20892	5e-05	0.000150478	yes	16884
chr19	35615416	35626178	-	NM_139284	LGI4	0.203429	0.0327917	1	1	no	16899
chr10	320129	735608	-	NM_014974	DIP2C	19.1788	4.72455	5e-05	0.000150478	yes	16965
chr16	67218281	67224107	-	NM_178516	EXOC3L1	0.0793724	0.191536	1	1	no	17035
chr6	135281516	135376036	-	NM_001145158	HBS1L	284.62	292.678	0.8719	0.879758	no	17043
chr9	5629118	5769454	+	NM_001135920	KIAA1432	18.6459	16.3158	0.08925	0.13649	no	17103
chr4	40195268	40246384	+	NM_001278369	RHOH	0.719191	0.89323	1	1	no	17123
chr4	40192630	40246384	+	NM_001278368	RHOH	0.719191	0.89323	1	1	no	17124
chr4	40194586	40246384	+	NM_001278367	RHOH	0.719191	0.89323	1	1	no	17125
chr4	40194586	40246384	+	NM_001278366	RHOH	0.719191	0.89323	1	1	no	17126
chr2	109745996	110262207	+	NM_001099289	SH3RF3	0.943013	0.617278	1	1	no	17276
chr5	149432853	149492935	-	NM_005211	CSF1R	4.20014	10.9931	5e-05	0.000150478	yes	17387
chr2	86730552	86948245	-	NM_001198954	RNF103-CHMP3	14.0192	5.22514	5e-05	0.000150478	yes	17445
chr19	54597932	54605994	-	NM_206818	OSCAR	1.67993	1.41797	1	1	no	17454
chr19	42829760	42882921	+	NM_001271938	MEGF8	8.71149	3.52221	5e-05	0.000150478	yes	17571
chr19	34855644	34893318	+	NM_001184722	GPI	14.9187	6.48225	5e-05	0.000150478	yes	17616
chr2	264868	278282	+	NM_007099	ACP1	26.8237	4.66453	5e-05	0.000150478	yes	17666
chr4	7760439	7941653	-	NM_001134647	AFAP1	2.33352	1.03912	1	1	no	17786
chrX	19007424	19140755	-	NM_001184833	GPR64	0.890514	0.292996	1	1	no	17922
chr14	36017713	36278432	-	NM_001283044	RALGAPA1	32.1105	16.3763	5e-05	0.000150478	yes	17928
chr1	210502249	210849638	+	NM_018194	HHAT	0.386909	0.239482	1	1	no	17994
chr15	89787193	89860362	+	NM_018193	FANCI	82.9828	43.986	5e-05	0.000150478	yes	17995
chr19	5623045	5668489	+	NM_001201340	SAFB	87.1623	23.9086	5e-05	0.000150478	yes	18010
chr7	139025104	139108203	+	NM_001244585	LUC7L2	89.4686	50.6175	5e-05	0.000150478	yes	18172
chr19	5691844	5720269	-	NM_004793	LONP1	61.8808	15.6307	5e-05	0.000150478	yes	18195
chr9	140354404	140444986	-	NM_001098537	PNPLA7	2.52579	5.43526	0.1259	0.175614	no	18301
chr19	19144386	19168987	+	NM_033415	ARMC6	46.4735	14.5369	5e-05	0.000150478	yes	18370
chr7	44618761	44621827	-	NM_182547	TMED4	16.6282	3.79441	5e-05	0.000150478	yes	18406
chr12	120532898	120554643	-	NM_006861	RAB35	19.7337	9.46003	5e-05	0.000150478	yes	18782
chr10	27293044	27389427	-	NM_014915	ANKRD26	12.8686	13.7628	0.4712	0.494471	no	18786
chr16	29823408	29827202	+	NM_001256443	PRRT2	1.14196	0.973511	1	1	no	18937
chr16	29823408	29827202	+	NM_001256442	PRRT2	1.14196	0.973511	1	1	no	18938
chr16	2255731	2259418	+	NM_001199174	MLST8	5.8359	1.89678	0.0002	0.000581673	yes	18980
chr21	34697213	34732128	+	NM_000629	IFNAR1	6.61156	3.94936	5e-05	0.000150478	yes	19017
chr9	140772240	141019076	+	NM_000718	CACNA1B	0.503449	0.166485	1	1	no	19019
chr15	99645285	99675800	+	NM_015286	SYNM	1.84618	1.63317	1	1	no	19021
chr2	115822246	116602311	+	NM_001178037	DPP10	0	0	1	1	no	19144
chrX	31137344	32173586	-	NM_004022	DMD	2.33053	0.990574	1	1	no	19260
chr22	45529638	45559662	-	NR_038956	LOC100506714	4.19068	1.78085	0.0179	0.0319149	yes	19274
chr17	47676245	47755525	-	NM_003563	SPOP	55.5317	22.7404	5e-05	0.000150478	yes	19752
chr6	161768589	163148834	-	NM_013988	PARK2	11.4879	7.02869	5e-05	0.000150478	yes	20014
chr22	24647588	24661492	+	NR_003714	POM121L9P	0.181276	0.0874886	1	1	no	20104
chr5	1597671	1634120	-	NR_003713	LOC728613	5.52448	1.88757	5e-05	0.000150478	yes	20105
chrX	19007424	19140755	-	NM_001079858	GPR64	0.890514	0.292996	1	1	no	20126
chr8	145654162	145669812	-	NM_013432	TONSL	29.9408	12.304	5e-05	0.000150478	yes	20169
chrX	153287263	153363188	-	NM_004992	MECP2	21.1755	7.53204	5e-05	0.000150478	yes	20226
chr22	30279157	30426857	+	NM_153051	MTMR3	22.5158	9.911	5e-05	0.000150478	yes	20265
chr1	227918889	227923112	-	NM_001161465	JMJD4	16.7957	3.36742	5e-05	0.000150478	yes	20310
chr16	66586465	66613038	+	NM_001202509	CKLF-CMTM1	13.4423	7.14886	0.0041	0.00802372	yes	20397
chr13	97874549	98046374	+	NM_207304	MBNL2	1.49146	0.799388	1	1	no	20433
chr10	114710008	114927436	+	NM_001198528	TCF7L2	47.865	19.3302	5e-05	0.000150478	yes	20441
chr10	114710008	114927436	+	NM_001198527	TCF7L2	47.865	19.3302	5e-05	0.000150478	yes	20442
chr10	114710008	114927436	+	NM_001198526	TCF7L2	47.865	19.3302	5e-05	0.000150478	yes	20443
chr2	33808728	33824362	-	NM_015475	FAM98A	17.1739	5.01426	5e-05	0.000150478	yes	20455
chr1	91966664	91991321	+	NM_001134420	CDC7	60.8913	11.8856	5e-05	0.000150478	yes	20519
chr10	131633495	131762091	-	NM_001005463	EBF3	28.6011	3.30029	5e-05	0.000150478	yes	20564
chrX	19007424	19140755	-	NM_005756	GPR64	0.890514	0.292996	1	1	no	20620
chr10	114710008	114927436	+	NM_001146284	TCF7L2	47.865	19.3302	5e-05	0.000150478	yes	20628
chr8	11351520	11422108	+	NM_001715	BLK	0.228836	0	1	1	no	20736
chr3	93776765	93782067	-	NM_001195643	DHFRL1	2.49451	3.49917	0.0097	0.0181862	yes	20846
chr2	148687965	148778316	-	NM_001190879	ORC4	127.715	103.447	5e-05	0.000150478	yes	20871
chr14	36007557	36278432	-	NM_014990	RALGAPA1	32.1105	16.3763	5e-05	0.000150478	yes	20877
chr5	154092461	154197167	+	NM_015315	LARP1	53.7855	18.8084	5e-05	0.000150478	yes	21191
chr19	5623045	5668489	+	NM_001201338	SAFB	87.1623	23.9086	5e-05	0.000150478	yes	21217
chrX	19007424	19140755	-	NM_001079860	GPR64	0.890514	0.292996	1	1	no	21254
chr2	232826292	233201908	+	NM_152383	DIS3L2	19.5698	8.31305	5e-05	0.000150478	yes	21374
chr10	134145613	134195010	+	NM_030626	LRRC27	8.64755	5.06891	5e-05	0.000150478	yes	21689
chr1	247581350	247612406	+	NM_001243133	NLRP3	2.83861	1.79534	0.0107	0.019964	yes	21706
chr10	114710008	114927436	+	NM_001198525	TCF7L2	47.865	19.3302	5e-05	0.000150478	yes	21727
chr7	6448746	6487643	-	NM_001142936	DAGLB	45.8054	27.8084	5e-05	0.000150478	yes	21846
chr2	86730552	86790620	-	NM_001193517	CHMP3	14.0192	5.22514	5e-05	0.000150478	yes	21853
chr19	40973125	41082365	+	NM_020971	SPTBN4	0.356158	0.101927	1	1	no	21857
chr16	89642175	89663654	+	NM_014427	CPNE7	0.233264	4.44118	0.00035	0.000856007	yes	21860
chr17	41453295	41466266	-	NR_027413	LINC00910	19.4242	12.3509	5e-05	0.000150478	yes	22007
chr17	41447212	41466266	-	NR_027412	LINC00910	19.4242	12.3509	5e-05	0.000150478	yes	22013
chr19	56165415	56186082	+	NM_001012478	U2AF2	66.6794	22.1769	5e-05	0.000150478	yes	22126
chr7	6369039	6388590	-	NM_001037163	FAM220A	4.16519	2.09637	0.0041	0.00802372	yes	22255
chr7	6448746	6487643	-	NM_139179	DAGLB	45.8054	27.8084	5e-05	0.000150478	yes	22356
chr10	70091767	70102953	+	NM_012207	HNRNPH3	89.4907	29.6011	5e-05	0.000150478	yes	22384
chr14	69517636	69619914	-	NM_003861	DCAF5	7.09919	5.00855	0.0009	0.00212656	yes	22392
