chr2	242434121	242447775	-	NM_001271978	STK25	22.7691	6.18204	5e-05	0.000150478	yes	63
chr17	3181183	3182268	-	NM_002551	OR3A2	0	0	1	1	no	64
chr17	3194928	3195876	-	NM_002550	OR3A1	0	0	1	1	no	65
chr1	94994731	95007413	-	NM_001993	F3	13.3163	14.9991	0.2237	0.260978	no	66
chr5	76011867	76031595	+	NM_001992	F2R	12.9713	7.3037	5e-05	0.000150478	yes	67
chr18	56887399	56898002	+	NM_002091	GRP	0	0	1	1	no	68
chr5	158741790	158757481	-	NM_002187	IL12B	0.339712	0.819362	1	1	no	69
chr5	35856976	35879705	+	NM_002185	IL7R	0	0	1	1	no	70
chr15	75287875	75313836	+	NM_001178111	SCAMP5	1.74576	0.356351	1	1	no	71
chr12	111798454	111806925	-	NM_001177996	FAM109A	1.66846	0.262941	1	1	no	72
chr4	155456148	155471585	-	NM_001201564	PLRG1	8.27704	1.6185	5e-05	0.000150478	yes	73
chr2	121103718	121109383	+	NM_002193	INHBB	0.121375	0.117099	1	1	no	74
chr5	52285155	52390609	+	NM_002203	ITGA2	4.00719	4.44296	0.39075	0.415711	no	75
chr15	101844132	102030187	-	NM_002570	PCSK6	61.7125	20.8478	5e-05	0.000150478	yes	76
chr7	588833	752161	-	NM_002735	PRKAR1B	7.06562	1.16793	5e-05	0.000150478	yes	77
chr6_cox_hap2	3619425	3622780	-	NM_001206936	AGER	0	0	1	1	no	78
chr6	49398072	49431041	-	NM_000255	MUT	2.66922	0.405413	1	1	no	79
chr11	7110164	7112379	+	NM_014469	RBMXL2	0.362011	0.436572	1	1	no	80
chr14	23846016	23848981	+	NM_001037288	CMTM5	0	0	1	1	no	81
chr16	9856531	10275924	-	NM_001134408	GRIN2A	0.0401681	0	1	1	no	82
chr16	9847264	10276263	-	NM_001134407	GRIN2A	0.0401681	0	1	1	no	83
chr16	86563781	86588809	-	NM_001159380	MTHFSD	39.0582	2.18906	5e-05	0.000150478	yes	84
chr1	230202955	230417875	+	NM_004481	GALNT2	30.5123	10.4611	5e-05	0.000150478	yes	85
chr7	156797546	156803347	-	NM_005515	MNX1	1.84969	1.47275	1	1	no	86
chr9	134452156	134612925	-	NM_005312	RAPGEF1	7.22966	2.26629	0.0035	0.00689471	yes	87
chr6	42896859	42907008	+	NM_006586	CNPY3	11.8409	2.85569	5e-05	0.000150478	yes	88
chr20	30063090	30072708	+	NM_014012	REM1	0	0	1	1	no	89
chr20	1246959	1289971	+	NM_014723	SNPH	0.227977	0.164914	1	1	no	90
chr13	99853162	100038753	+	NM_177967	UBAC2	10.4341	5.12662	5e-05	0.000150478	yes	91
chr2	149894980	150071772	+	NM_177964	LYPD6B	0.132944	0.384782	1	1	no	92
chr8	96257140	96281462	-	NM_177965	C8orf37	3.67563	2.1058	0.0032	0.00632756	yes	93
chr14	60712469	60765805	+	NM_177952	PPM1A	16.4775	3.76503	5e-05	0.000150478	yes	94
chr14	60715965	60755272	+	NM_177951	PPM1A	16.4775	3.76503	5e-05	0.000150478	yes	95
chr17	28643365	28661065	-	NM_206832	TMIGD1	0	0.088277	1	1	no	96
chr4	128982420	129043508	+	NM_178043	LARP1B	24.0713	14.5688	5e-05	0.000150478	yes	97
chr3	179280707	179306193	+	NM_178042	ACTL6A	11.2531	3.33223	0.0001	0.000296499	yes	98
chr7	37960162	37991542	+	NM_001242946	EPDR1	0.0832897	0.0934405	1	1	no	99
chr5	110409011	110413722	+	NM_138551	TSLP	0.164919	0	1	1	no	100
chr11	71791376	71807938	+	NM_001271471	LRTOMT	34.5374	20.4881	5e-05	0.000150478	yes	101
chr17	48638428	48704832	+	NM_001256325	CACNA1G	0.220603	0.106369	1	1	no	102
chr12	29376555	29488549	+	NM_001271784	FAR2	7.36183	7.9205	0.51435	0.537245	no	103
chr19	36602104	36604613	+	NM_001270948	OVOL3	4.448	1.96729	0.0888	0.135849	no	104
chr9	139648839	139652731	-	NM_178469	LCN8	0	0	1	1	no	105
chr6	150341265	150346668	-	NM_130900	RAET1L	0	0	1	1	no	106
chr2	55199326	55277734	-	NM_153828	RTN4	36.3799	17.1999	5e-05	0.000150478	yes	107
chr17	4736634	4801356	+	NM_153827	MINK1	18.256	6.9517	5e-05	0.000150478	yes	108
chr14	73393039	73426357	+	NM_181340	DCAF4	23.2359	7.33833	5e-05	0.000150478	yes	109
chr6	24357130	24358512	+	NM_181337	KAAG1	0	0	1	1	no	110
chr12	57637237	57644976	-	NM_145064	STAC3	1.43854	3.61205	0.00625	0.0119819	yes	111
chr2	69172363	69180102	-	NM_182536	GKN2	0	0	1	1	no	112
chr22	18121349	18213621	+	NM_001270730	BCL2L13	14.7561	5.81166	5e-05	0.000150478	yes	113
chr13	93353641	93373867	-	NR_046520	GPC5-AS1	0	0	1	1	no	114
chr7	100081549	100092424	+	NM_173564	NYAP1	0.161587	0	1	1	no	115
chr1	155867598	155881193	-	NM_001256820	RIT1	133.208	35.6833	0.06665	0.104248	no	116
chr10	180423	295729	+	NM_212479	ZMYND11	10.1974	7.03478	0.0006	0.00143835	yes	117
chr3	190984943	191048325	-	NM_198152	UTS2B	7.01909	6.33374	0.4473	0.471893	no	118
chr17	40177593	40190044	-	NM_001242704	ZNF385C	0.760874	0.917313	1	1	no	119
chr12	10279921	10282868	-	NM_197954	CLEC7A	15.7377	8.77515	5e-05	0.000150478	yes	120
chr1	167399876	167487847	-	NM_198053	CD247	0.29003	6.46076	0.0012	0.00246805	yes	121
chr5	55149149	55213165	+	NM_001242639	IL31RA	6.9702	4.65685	0.00175	0.00355264	yes	122
chr2	113125964	113191107	-	NM_005054	RGPD5	0	0	1	1	no	123
chr16	85812230	85833148	-	NM_001142288	EMC8	11.2619	2.82492	5e-05	0.000150478	yes	124
chr3	157261132	157296680	+	NM_001099777	C3orf55	0	0	1	1	no	125
chr3	53529075	53846492	+	NM_001128839	CACNA1D	0.390294	0.496346	1	1	no	126
chr6_qbl_hap6	3409764	3413119	-	NM_001206929	AGER	0	0	1	1	no	127
chr10	124145584	124191871	+	NM_001195608	PLEKHA1	14.4771	9.65925	0.0004	0.000973473	yes	128
chr10	13359437	13390298	-	NM_001195604	SEPHS1	17.8082	8.86134	5e-05	0.000150478	yes	129
chr1	45316193	45452394	-	NM_020365	EIF2B3	27.3397	14.3219	5e-05	0.000150478	yes	130
chr10	79793517	79800473	+	NM_033022	RPS24	288.648	172.456	5e-05	0.000150478	yes	131
chr1	114935398	115053781	-	NM_033020	TRIM33	45.5488	25.6727	5e-05	0.000150478	yes	132
chr12	113736570	113772925	-	NM_024959	SLC8B1	1.05051	0.823472	1	1	no	133
chr12	15260715	15374411	-	NM_032918	RERG	0	0	1	1	no	134
chr12	14982244	14996413	-	NM_021071	ART4	0.155955	0.300923	1	1	no	135
chr7	150773707	150777970	-	NM_033015	FASTK	25.0044	3.4003	5e-05	0.000150478	yes	136
chr4	186506597	186877870	-	NM_021069	SORBS2	0	0.0165269	1	1	no	137
chr6_ssto_hap7	4220532	4237318	-	NM_018833	TAP2	0	0	1	1	no	138
chr16	66541905	66583728	-	NM_001272050	TK2	2.05677	0.565537	1	1	no	139
chr10	32556643	32635976	-	NM_001272019	EPC1	33.0789	13.5332	5e-05	0.000150478	yes	140
chr11	10594637	10715535	-	NM_001206881	MRVI1	1.44973	0.682454	1	1	no	141
chr20	16252748	16554079	-	NM_001199865	KIF16B	8.83397	5.16855	0.00015	0.00043974	yes	142
chr16	20817766	20860990	+	NM_001199053	LOC81691	10.8602	6.8296	0.00695	0.0132671	yes	143
chrX	149613719	149682448	+	NM_001177466	MAMLD1	0.716005	0.249998	1	1	no	144
chrX	149531544	149682448	+	NM_001177465	MAMLD1	0.716005	0.249998	1	1	no	145
chr2	209130990	209170271	+	NM_001178000	PIKFYVE	18.9949	8.74581	5e-05	0.000150478	yes	146
chr20	20037289	20152977	+	NM_001167816	C20orf26	0.0984892	0.0951117	1	1	no	147
chr6	13574760	13615390	+	NM_001193267	SIRT5	28.6598	17.3745	5e-05	0.000150478	yes	148
chr11	77726760	77791265	-	NM_001203261	NDUFC2-KCTD14	24.643	13.9982	5e-05	0.000150478	yes	149
chr2	224461657	224467217	-	NM_003469	SCG2	0.230576	0.148302	1	1	no	150
chr20	42935196	42939889	-	NM_001080472	FITM2	2.89653	1.39725	1	1	no	151
chr17	10204182	10276322	-	NM_003802	MYH13	0.0314446	0	1	1	no	152
chr17	7146905	7154995	-	NM_001143775	CTDNEP1	19.174	4.94297	5e-05	0.000150478	yes	153
chr6_qbl_hap6	2174966	2187231	+	NM_001167733	VARS2	0	0	1	1	no	154
chrX	135279054	135293518	+	NM_001159699	FHL1	13.3731	8.12159	5e-05	0.000150478	yes	155
chrX	135251454	135293518	+	NM_001159704	FHL1	13.3731	8.12159	5e-05	0.000150478	yes	156
chrX	135229558	135293518	+	NM_001159703	FHL1	13.3731	8.12159	5e-05	0.000150478	yes	157
chrX	135229558	135293518	+	NM_001159702	FHL1	13.3731	8.12159	5e-05	0.000150478	yes	158
chr3	18389132	18466829	-	NM_001195470	SATB1	1.19087	0.710377	1	1	no	159
chr6	16299342	16761721	-	NM_000332	ATXN1	1.40228	0.777919	1	1	no	160
chr22	32329506	32341336	-	NM_015372	C22orf24	1.04698	0.673397	1	1	no	161
chr11	5617330	5634188	+	NM_058166	TRIM6	4.14215	3.09733	0.11145	0.164967	no	162
chr6_mcf_hap5	3087408	3110152	+	NM_172166	MSH5	0	0	1	1	no	163
chr1	43198763	43205925	-	NM_001123395	CLDN19	3.38172	12.4292	5e-05	0.000150478	yes	164
chr17	7093209	7120928	-	NM_001128827	DLG4	2.1147	4.21805	0.0019	0.00384107	yes	165
chr20	44519590	44527458	+	NM_001127695	CTSA	7.06152	1.6707	5e-05	0.000150478	yes	166
chr12	53845885	53874946	+	NM_001128911	PCBP2	58.3983	23.1072	5e-05	0.000150478	yes	167
chr11	117707690	117747746	-	NM_001164836	FXYD6	0.568743	0.329221	1	1	no	168
chr1	62660473	62678001	+	NM_001164835	L1TD1	7.16276	4.66238	5e-05	0.000150478	yes	169
chr7	138145078	138270332	+	NM_015905	TRIM24	34.2572	19.0708	5e-05	0.000150478	yes	170
chr4	186506597	186578123	-	NM_001145675	SORBS2	0	0.0165269	1	1	no	171
chr12	133757994	133783697	+	NM_001165884	ZNF268	9.7383	1.15828	5e-05	0.000150478	yes	172
chr6	43737945	43754223	+	NM_001171622	VEGFA	10.8547	1.84699	5e-05	0.000150478	yes	173
chr17	3827162	3867758	-	NM_005173	ATP2A3	0.0903409	0.0653134	1	1	no	174
chr6_cox_hap2	2394182	2406162	+	NM_001167734	VARS2	0	0	1	1	no	175
chr7	150778171	150780620	-	NM_001136044	TMUB1	25.0044	3.4003	5e-05	0.000150478	yes	176
chr16	57662418	57698944	+	NM_001145772	GPR56	2.11304	1.26862	1	1	no	177
chr16	57662418	57698944	+	NM_001145771	GPR56	2.11304	1.26862	1	1	no	178
chr18	32558207	32723432	+	NM_001143827	MAPRE2	7.79435	5.96795	0.08565	0.13122	no	179
chr18	32556891	32723432	+	NM_001143826	MAPRE2	7.79435	5.96795	0.08565	0.13122	no	180
chrX	154051622	154062937	-	NM_001162936	SMIM9	0	0	1	1	no	181
chr11	77726760	77791265	-	NM_001203262	NDUFC2-KCTD14	24.643	13.9982	5e-05	0.000150478	yes	182
chr21	19289656	19639687	+	NM_001204177	CHODL	0	0.0478698	1	1	no	183
chr21	19289656	19639687	+	NM_001204176	CHODL	0	0.0478698	1	1	no	184
chr19	50162825	50169132	-	NM_001197128	IRF3	20.3059	4.03738	5e-05	0.000150478	yes	185
chr19	50162825	50169132	-	NM_001197127	IRF3	20.3059	4.03738	5e-05	0.000150478	yes	186
chr20	44164918	44176065	-	NM_001198986	EPPIN-WFDC6	6.8314	5.36076	0.1348	0.184892	no	187
chr1	167298280	167396582	+	NM_001198783	POU2F1	16.7075	11.5019	5e-05	0.000150478	yes	188
chr17	47283595	47286762	-	NM_001198756	GNGT2	0.229795	0	1	1	no	189
chr6	33540322	33548070	-	NM_001188	BAK1	5.54672	1.85388	5e-05	0.000150478	yes	190
chr11	43333504	43366080	+	NM_001142931	API5	45.052	11.8864	5e-05	0.000150478	yes	191
chr19	5785152	5791249	-	NM_001161619	DUS3L	60.8546	13.7025	5e-05	0.000150478	yes	192
chrX	46357159	46404892	-	NM_001146291	ZNF674	9.0779	4.69619	5e-05	0.000150478	yes	193
chr7	588833	752577	-	NM_001164762	PRKAR1B	7.06562	1.16793	5e-05	0.000150478	yes	194
chr7	588833	752844	-	NM_001164761	PRKAR1B	7.06562	1.16793	5e-05	0.000150478	yes	195
chr7	588833	767313	-	NM_001164759	PRKAR1B	7.06562	1.16793	5e-05	0.000150478	yes	196
chr7	588833	766978	-	NM_001164760	PRKAR1B	7.06562	1.16793	5e-05	0.000150478	yes	197
chr7	588833	767313	-	NM_001164758	PRKAR1B	7.06562	1.16793	5e-05	0.000150478	yes	198
chr16	88762902	88772800	-	NM_001171815	RNF166	6.08942	1.47134	0.0001	0.000296499	yes	199
chr2	47129008	47168994	-	NM_001171511	MCFD2	32.8535	18.5219	5e-05	0.000150478	yes	200
chrX	36246895	36403434	+	NM_001098843	CXorf30	0	0	1	1	no	201
chr22	17442826	17489112	-	NM_001037814	GAB4	0	0	1	1	no	202
chr19	44576296	44591623	+	NM_001037813	ZNF284	0.817369	0.219157	1	1	no	203
chr9	101867411	101916473	+	NM_001130916	TGFBR1	3.16403	1.35286	5e-05	0.000150478	yes	204
chr21	18965967	18985268	-	NM_001130914	BTG3	46.4196	7.93875	5e-05	0.000150478	yes	205
chr13	53226830	53262433	+	NM_001130912	SUGT1	16.71	8.40189	5e-05	0.000150478	yes	206
chr17	49039534	49198226	-	NM_001130528	SPAG9	59.4841	28.1687	5e-05	0.000150478	yes	207
chr10	78644634	79397577	-	NM_001161353	KCNMA1	0.462486	0.146908	1	1	no	208
chr5	72416387	72427644	+	NM_001161342	TMEM171	1.37359	1.32459	1	1	no	209
chr1	149754244	149783928	-	NM_001161334	HIST2H2BF	70.6712	9.99246	5e-05	0.000150478	yes	210
chr12	109185694	109251359	-	NM_001161330	SSH1	6.88304	4.08769	0.00085	0.00201256	yes	211
chrX	102930425	102943086	-	NM_001142432	MORF4L2	53.1664	17.1831	5e-05	0.000150478	yes	212
chr6_ssto_hap7	3496472	3499827	-	NM_001206932	AGER	0	0	1	1	no	213
chr6	32148744	32152099	-	NM_001206934	AGER	0	0	1	1	no	214
chr6_apd_hap1	3463485	3466840	-	NM_001206934	AGER	0	0	1	1	no	215
chr6_cox_hap2	3619425	3622780	-	NM_001206934	AGER	0	0	1	1	no	216
chr4	8201059	8242830	+	NM_018986	SH3TC1	0	0	1	1	no	217
chr16	30016834	30023669	-	NM_001282068	DOC2A	1.36932	5.86147	5e-05	0.000150478	yes	218
chr8	145743348	145750559	+	NM_014665	LRRC14	9.51435	2.234	5e-05	0.000150478	yes	219
chr2	220415449	220436268	-	NM_015311	OBSL1	4.6645	2.64412	0.00115	0.00236844	yes	220
chr1	12079298	12092106	+	NM_021933	MIIP	5.71128	4.55528	0.2428	0.271716	no	221
chr15	56382730	56535483	-	NM_022841	RFX7	6.58275	7.73465	0.664	0.683225	no	222
chr12	44902057	45270247	-	NM_006159	NELL2	0.363899	0.185719	1	1	no	223
chr10	22634373	22706539	+	NM_012443	SPAG6	3.19055	1.90938	0.017	0.0304314	yes	224
chr22	40766594	40806293	+	NM_015705	SGSM3	17.8869	12.8293	0.0046	0.00894788	yes	225
chr6	36164549	36200567	+	NM_015695	BRPF3	12.8265	4.98486	5e-05	0.000150478	yes	226
chr13	38136718	38172981	-	NM_006475	POSTN	0	0	1	1	no	227
chr1	185265521	185286461	-	NM_006469	IVNS1ABP	36.7518	8.99212	5e-05	0.000150478	yes	228
chr15	74833547	74890472	+	NM_006465	ARID3B	13.2529	9.83442	0.0009	0.00212656	yes	229
chr20	61826781	61847538	-	NM_017798	YTHDF1	11.1662	2.52488	5e-05	0.000150478	yes	230
chr1	148250248	148346756	-	NM_015383	NBPF14	2.19654	1.06167	1	1	no	231
chr19	17858526	17899377	+	NM_001161358	FCHO1	0.383528	0.151503	1	1	no	232
chr22	19318223	19419219	-	NM_003325	HIRA	38.2103	14.0286	5e-05	0.000150478	yes	233
chr10	13628938	13672868	+	NM_003675	PRPF18	19.5633	6.0166	5e-05	0.000150478	yes	234
chr17	37821598	37822807	+	NM_003673	TCAP	0.479575	1.61881	1	1	no	235
chr2	208576263	208620896	+	NM_001142300	CCNYL1	9.04122	6.13602	0.24215	0.271716	no	236
chr14	24734743	24740833	-	NM_182836	RABGGTA	7.56641	1.40431	5e-05	0.000150478	yes	237
chr9	77337410	77502636	-	NM_001177310	TRPM6	4.98005	3.43966	0.00015	0.00043974	yes	238
chr12	56521985	56538460	+	NM_001184796	ESYT1	11.1597	5.29529	5e-05	0.000150478	yes	239
chrX	2404454	2418580	-	NM_001171135	ZBED1	0	0	1	1	no	240
chrY	2354454	2368580	-	NM_001171135	ZBED1	0	0	1	1	no	241
chrX	153734489	153744566	-	NM_001171134	FAM3A	7.29642	2.39183	0.0045	0.00875819	yes	242
chrX	153734489	153744566	-	NM_001171133	FAM3A	7.29642	2.39183	0.0045	0.00875819	yes	243
chr9	93564206	93660842	+	NM_001174168	SYK	5.19912	3.07649	0.00015	0.00043974	yes	244
chr9	93589704	93660842	+	NM_001174167	SYK	5.19912	3.07649	0.00015	0.00043974	yes	245
chr3	93698982	93774522	+	NM_001174151	ARL13B	17.8508	5.51495	5e-05	0.000150478	yes	246
chr3	93698982	93774522	+	NM_001174150	ARL13B	7.25336	1.58963	0.0541	0.0863095	no	247
chr9	129376721	129463311	+	NM_001174147	LMX1B	12.0954	6.86954	5e-05	0.000150478	yes	248
chr9	129376721	129463311	+	NM_001174146	LMX1B	12.0954	6.86954	5e-05	0.000150478	yes	249
chr11	44117098	44266980	+	NM_001178083	EXT2	24.9139	10.6695	5e-05	0.000150478	yes	250
chr6_qbl_hap6	4400825	4404437	+	NM_001077516	SLC39A7	0	0	1	1	no	251
chr6_mcf_hap5	4642363	4645975	+	NM_001077516	SLC39A7	0	0	1	1	no	252
chr19	1753661	1775444	+	NM_001080488	ONECUT3	0	0.068706	1	1	no	253
chr8	86240457	86290342	-	NM_001128831	CA1	0.17186	0.61909	1	1	no	254
chr19	11071597	11172958	+	NM_001128844	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	255
chr19	19292684	19303400	-	NM_001145783	MEF2BNB	22.8315	8.31197	5e-05	0.000150478	yes	256
chr17	71330522	71640227	-	NM_001144952	SDK2	1.86881	0.926427	1	1	no	257
chr16	1413205	1464721	-	NM_001193388	UNKL	13.5395	3.988	5e-05	0.000150478	yes	258
chr2	217363519	217366188	+	NM_000998	RPL37A	533.636	318.65	5e-05	0.000150478	yes	259
chr14	75519927	75530736	-	NM_001107	ACYP1	20.0395	9.62697	5e-05	0.000150478	yes	260
chr5	40831429	40835387	-	NM_000997	RPL37	110.262	36.523	5e-05	0.000150478	yes	261
chr7	100318422	100321323	+	NM_000799	EPO	0	0.233716	1	1	no	262
chr15	27111865	27194357	+	NM_000810	GABRA5	0	0	1	1	no	263
chr11	637304	640705	+	NM_000797	DRD4	6.2867	4.01803	0.03895	0.0640062	no	264
chr11	62623483	62656355	+	NM_002394	SLC3A2	53.3119	11.9629	5e-05	0.000150478	yes	265
chr21	39628619	39673746	+	NM_002243	KCNJ15	0	0	1	1	no	266
chr11	2923511	2946476	+	NM_002555	SLC22A18	0.631219	9.93994	5e-05	0.000150478	yes	267
chr17	66508519	66529570	+	NM_002734	PRKAR1A	22.468	8.26563	5e-05	0.000150478	yes	268
chr1	84543744	84704181	+	NM_002731	PRKACB	1.97827	1.36416	1	1	no	269
chr8	80831094	80942506	-	NM_014018	MRPS28	14.6726	6.39206	0.00275	0.00546391	yes	270
chr6	136878186	137113656	-	NM_005923	MAP3K5	2.58908	1.47744	1	1	no	271
chr3	112721291	112738555	-	NM_015412	C3orf17	30.6384	11.2723	5e-05	0.000150478	yes	272
chr7	56131916	56148365	+	NM_015411	SUMF2	43.6653	20.877	5e-05	0.000150478	yes	273
chr2	166845669	166930149	-	NM_006920	SCN1A	0	0	1	1	no	274
chr3	136581049	136667968	+	NM_006153	NCK1	3.95513	3.70549	0.73295	0.749299	no	275
chr1	63788729	63790797	+	NM_012183	FOXD3	2.9292	0.235617	0.11615	0.166173	no	276
chr19	18642567	18654383	-	NM_012181	FKBP8	9.78748	1.85523	5e-05	0.000150478	yes	277
chr4	175157809	175205402	-	NM_012180	FBXO8	9.06991	1.53487	5e-05	0.000150478	yes	278
chr7	35840595	35946715	+	NM_001242956	SEPT7	31.5823	20.0321	5e-05	0.000150478	yes	279
chr2	18744136	18770846	-	NM_001199087	NT5C1B	6.25789	1.39781	5e-05	0.000150478	yes	280
chr1	113217094	113243368	+	NM_001130079	MOV10	5.01861	11.9305	5e-05	0.000150478	yes	281
chr10	111767710	111895323	+	NM_001121	ADD3	4.8753	12.1056	0.0003	0.000736379	yes	282
chr19	40325092	40337054	-	NM_001436	FBL	86.2893	28.5114	5e-05	0.000150478	yes	283
chr19	50162825	50169132	-	NM_001571	IRF3	20.3059	4.03738	5e-05	0.000150478	yes	284
chr20	388708	411610	+	NM_031229	RBCK1	8.3107	9.56779	0.13815	0.188732	no	285
chr6	29341199	29343068	-	NM_030959	OR12D3	0	0	1	1	no	286
chr2	220071505	220074373	+	NM_138802	ZFAND2B	5.56008	4.95058	0.6176	0.638203	no	287
chr22	50497819	50523781	-	NM_139202	MLC1	0	0	1	1	no	288
chr14	74178485	74181128	-	NM_006029	PNMA1	13.1333	2.6998	5e-05	0.000150478	yes	289
chr10	89264222	89313218	+	NM_001178117	MINPP1	9.56404	2.4112	5e-05	0.000150478	yes	290
chr16	12058963	12061925	+	NM_001192	TNFRSF17	0.691135	0	1	1	no	291
