NM_001267560	TJP3	0.12513	0.271858	1	1	no	0.146728
NM_183352	SEC13	35.3351	18.8884	5e-05	0.000150478	yes	-16.4467
NM_001082579	RBFOX2	28.8714	13.2816	5e-05	0.000150478	yes	-15.5898
NM_032510	PARD6G	19.3032	12.9636	5e-05	0.000150478	yes	-6.3396
NM_005749	TOB1	4.30152	1.78294	0.0011	0.00226873	yes	-2.51858
NM_024707	GEMIN7	10.7211	3.62098	5e-05	0.000150478	yes	-7.10012
NM_020245	TULP4	18.6935	9.42631	5e-05	0.000150478	yes	-9.26719
NM_006532	ELL	6.52326	1.27996	5e-05	0.000150478	yes	-5.2433
NM_014675	CROCC	3.01832	1.18381	5e-05	0.000150478	yes	-1.83451
NM_012102	RERE	37.6252	16.5019	5e-05	0.000150478	yes	-21.1233
NM_016423	ZNF219	1.19893	0.867451	1	1	no	-0.331479
NM_015296	DOCK9	3.19962	1.28458	5e-05	0.000150478	yes	-1.91504
NM_016390	C9orf114	28.8972	9.37607	5e-05	0.000150478	yes	-19.52113
NM_016374	ARID4B	54.7655	26.69	5e-05	0.000150478	yes	-28.0755
NM_006617	NES	0.339999	0.278859	1	1	no	-0.06114
NM_201559	FOXO3	6.49461	3.55309	5e-05	0.000150478	yes	-2.94152
NM_006091	CORO2B	0.95211	0.871209	1	1	no	-0.080901
NM_001184856	KLHDC4	59.3305	10.4494	5e-05	0.000150478	yes	-48.8811
NM_001184854	KLHDC4	59.3305	10.4494	5e-05	0.000150478	yes	-48.8811
NM_001012505	FOXP1	8.07961	2.75774	5e-05	0.000150478	yes	-5.32187
NM_001193523	FAM65A	3.26035	1.16376	5e-05	0.000150478	yes	-2.09659
NM_001258247	TMEM218	1.74996	1.31225	1	1	no	-0.43771
NM_001258246	TMEM218	1.74996	1.31225	1	1	no	-0.43771
NM_000684	ADRB1	0.136946	0	1	1	no	-0.136946
NM_001566	INPP4A	25.5298	23.5005	0.3221	0.346181	no	-2.0293
NM_174983	MFSD12	35.3553	10.0453	5e-05	0.000150478	yes	-25.31
NM_001025930	TTLL3	36.1548	20.3561	5e-05	0.000150478	yes	-15.7987
NM_001146054	SNCA	0.667645	1.0258	1	1	no	0.358155
NM_001198898	ACY1	8.94923	11.0413	0.2311	0.262273	no	2.09207
NM_001198897	ACY1	8.94923	11.0413	0.2311	0.262273	no	2.09207
NM_001198896	ACY1	8.94923	11.0413	0.2311	0.262273	no	2.09207
NM_001011722	ARHGEF10L	1.0923	0.367714	1	1	no	-0.724586
NM_177543	PPAP2C	0.15463	2.56613	1	1	no	2.4115
NM_001256798	C20orf112	3.22799	5.48395	0.0005	0.00120678	yes	2.25596
NM_006821	ACOT2	1.84796	0.286477	1	1	no	-1.561483
NM_005244	EYA2	2.6071	1.12753	0.0079	0.0150004	yes	-1.47957
NM_001129844	CACNA1C	0.20595	0.104963	1	1	no	-0.100987
NM_033489	CDK11B	15.0362	4.8926	5e-05	0.000150478	yes	-10.1436
NM_033488	CDK11B	15.0362	4.8926	5e-05	0.000150478	yes	-10.1436
NM_033487	CDK11B	15.0362	4.8926	5e-05	0.000150478	yes	-10.1436
NM_001810	CENPB	11.5304	1.43224	5e-05	0.000150478	yes	-10.09816
NM_033486	CDK11B	15.0362	4.8926	5e-05	0.000150478	yes	-10.1436
NM_001142532	SH2D3C	0	0.0298349	1	1	no	0.0298349
NM_001142531	SH2D3C	0	0.0298349	1	1	no	0.0298349
NM_000071	CBS	61.3985	16.7873	5e-05	0.000150478	yes	-44.6112
NM_000872	HTR7	0.179219	0.0288792	1	1	no	-0.1503398
NM_174969	ST3GAL3	23.3121	11.038	5e-05	0.000150478	yes	-12.2741
NM_174968	ST3GAL3	23.3121	11.038	5e-05	0.000150478	yes	-12.2741
NM_174966	ST3GAL3	23.3121	11.038	5e-05	0.000150478	yes	-12.2741
NM_145798	OSBPL7	0.790852	0.355936	1	1	no	-0.434916
NM_173179	SLC35C2	23.0998	9.04543	5e-05	0.000150478	yes	-14.05437
NM_001636	SLC25A6	0	0	1	1	no	0
NM_207406	BEND4	2.86983	3.70566	0.08885	0.135914	no	0.83583
NM_152219	GJD3	0.948665	1.30417	1	1	no	0.355505
NM_014699	ZNF646	4.94091	1.71859	5e-05	0.000150478	yes	-3.22232
NM_016144	COMMD10	4.77377	1.87031	0.01075	0.0200531	yes	-2.90346
NM_017883	WDR13	10.7449	2.27882	5e-05	0.000150478	yes	-8.46608
NM_016131	RAB10	21.8438	12.4835	5e-05	0.000150478	yes	-9.3603
NM_015029	POP1	16.7047	6.81684	5e-05	0.000150478	yes	-9.88786
NM_018174	MAP1S	7.96841	2.19885	5e-05	0.000150478	yes	-5.76956
NM_023928	AACS	24.2167	7.83427	5e-05	0.000150478	yes	-16.38243
NM_023924	BRD9	26.0964	3.88945	5e-05	0.000150478	yes	-22.20695
NM_024011	CDK11A	15.0362	4.8926	5e-05	0.000150478	yes	-10.1436
NM_153827	MINK1	18.256	6.9517	5e-05	0.000150478	yes	-11.3043
NM_001178057	ACE	0.267371	0.225307	1	1	no	-0.042064
NM_002346	LY6E	6.57806	1.81084	0.0026	0.00518186	yes	-4.76722
NM_033249	PML	10.9757	3.80972	5e-05	0.000150478	yes	-7.16598
NM_033247	PML	10.9757	3.80972	5e-05	0.000150478	yes	-7.16598
NM_033246	PML	10.9757	3.80972	5e-05	0.000150478	yes	-7.16598
NM_033244	PML	10.9757	3.80972	5e-05	0.000150478	yes	-7.16598
NM_014298	QPRT	14.6948	9.49576	0.0019	0.00384107	yes	-5.19904
NM_001002762	DNAJB12	25.8718	11.0549	5e-05	0.000150478	yes	-14.8169
NM_001171611	LDB3	2.52141	2.30548	1	1	no	-0.21593
NM_001171610	LDB3	2.52141	2.30548	1	1	no	-0.21593
NM_001080417	ZNF629	4.82335	4.77077	0.8981	0.905381	no	-0.0525799999999998
NM_000352	ABCC8	0.921394	3.11155	5e-05	0.000150478	yes	2.190156
NM_006229	PNLIPRP1	0.285267	0	1	1	no	-0.285267
NR_047484	PDX1-AS1	0.202448	0.146366	1	1	no	-0.056082
NM_006688	C1QL1	0.140432	0.135485	1	1	no	-0.00494700000000001
NM_001004311	FIGLA	0	0	1	1	no	0
NM_001080412	ZBTB38	0.53399	0.311227	1	1	no	-0.222763
NM_005761	PLXNC1	9.41152	9.95797	0.4158	0.439758	no	0.54645
NM_001163636	GTF2I	57.5571	18.271	5e-05	0.000150478	yes	-39.2861
NM_001198967	NFATC4	0.182125	0.0560093	1	1	no	-0.1261157
NM_001128141	DPEP1	0	0.12157	1	1	no	0.12157
NM_001198965	NFATC4	0.182125	0.0560093	1	1	no	-0.1261157
NM_182552	WDR27	26.3504	17.4165	5e-05	0.000150478	yes	-8.9339
NM_018919	PCDHGA6	5.13124	8.48013	5e-05	0.000150478	yes	3.34889
NM_130854	PTPRS	8.31164	2.7854	5e-05	0.000150478	yes	-5.52624
NM_181597	UPP1	3.18354	0.726225	0.00515	0.00996601	yes	-2.457315
NM_021079	NMT1	33.4237	11.7274	5e-05	0.000150478	yes	-21.6963
NM_181337	KAAG1	0	0	1	1	no	0
NM_001198974	TMEM110-MUSTN1	7.08471	6.45216	0.61515	0.635734	no	-0.63255
NM_001039712	DEDD	10.2474	3.90093	5e-05	0.000150478	yes	-6.34647
NM_001164711	AMT	13.7129	8.7991	5e-05	0.000150478	yes	-4.9138
NM_001160109	NOS3	1.79426	1.26349	1	1	no	-0.53077
NM_001165938	STARD3	4.45107	1.36877	5e-05	0.000150478	yes	-3.0823
NM_003665	FCN3	0	0.773221	1	1	no	0.773221
NM_001258024	SKOR1	0.984608	0.584567	1	1	no	-0.400041
NM_001018011	ZBTB16	0	0	1	1	no	0
NR_002188	GBAP1	0.670933	0.849725	1	1	no	0.178792
NR_002187	TPI1P2	0.401546	0	1	1	no	-0.401546
NM_001243248	NPRL3	21.6558	5.92119	5e-05	0.000150478	yes	-15.73461
NM_001243247	NPRL3	21.6558	5.92119	5e-05	0.000150478	yes	-15.73461
NM_001281451	TRIM50	0.20515	0.643241	1	1	no	0.438091
NM_001281457	SLC35C2	23.0998	9.04543	5e-05	0.000150478	yes	-14.05437
NM_001281459	SLC35C2	23.0998	9.04543	5e-05	0.000150478	yes	-14.05437
NM_001141970	DAXX	0	0	1	1	no	0
NM_013286	RBM15B	9.1669	4.58849	5e-05	0.000150478	yes	-4.57841
NM_005881	BCKDK	4.86733	1.50514	0.0001	0.000296499	yes	-3.36219
NM_152686	DNAJC18	8.06336	4.51719	5e-05	0.000150478	yes	-3.54617
NM_030984	TBXAS1	0.0951838	0.0457985	1	1	no	-0.0493853
NR_026815	TMEM191A	0.103763	1.05101	1	1	no	0.947247
NM_173473	ANAPC16	34.8318	20.4867	5e-05	0.000150478	yes	-14.3451
NM_001193480	ALDH8A1	6.59278	14.059	5e-05	0.000150478	yes	7.46622
NM_001145963	SLC12A4	5.87312	5.80626	0.94485	0.945888	no	-0.0668600000000001
NM_006339	HMG20B	23.5621	5.3168	5e-05	0.000150478	yes	-18.2453
NM_198949	NUDT1	7.33123	1.9168	0.00495	0.00959303	yes	-5.41443
NM_198950	NUDT1	7.33123	1.9168	0.00495	0.00959303	yes	-5.41443
NM_198948	NUDT1	7.33123	1.9168	0.00495	0.00959303	yes	-5.41443
NM_014376	CYFIP2	5.25384	2.08533	5e-05	0.000150478	yes	-3.16851
NM_001855	COL15A1	0	0.0168672	1	1	no	0.0168672
NM_002561	P2RX5	11.8628	7.82633	5e-05	0.000150478	yes	-4.03647
NM_001619	ADRBK1	10.5915	7.94641	0.0363	0.060115	no	-2.64509
NM_002406	MGAT1	9.5521	2.87707	5e-05	0.000150478	yes	-6.67503
NM_006989	RASA4	3.27706	1.98278	0.0012	0.00246805	yes	-1.29428
NM_015889	MED15	41.1676	14.6987	5e-05	0.000150478	yes	-26.4689
NM_007026	DUSP14	6.13812	4.31386	0.0353	0.0585435	no	-1.82426
NM_016632	ARL17A	0.395343	0.225511	1	1	no	-0.169832
NM_016632	ARL17A	0.395343	0.225511	1	1	no	-0.169832
NM_001039360	ZBTB7C	0.229394	0.110712	1	1	no	-0.118682
NM_000154	GALK1	1.87497	4.76209	0.0058	0.0111646	yes	2.88712
NM_004413	DPEP1	0	0.12157	1	1	no	0.12157
NM_013236	ATXN10	30.9151	6.73294	5e-05	0.000150478	yes	-24.18216
NM_001196	BID	2.54231	1.86395	1	1	no	-0.67836
NM_015397	DCAF12	19.9773	10.4733	5e-05	0.000150478	yes	-9.504
NM_015407	ABHD14A	8.94923	11.0413	0.2311	0.262273	no	2.09207
NM_014631	SH3PXD2A	25.4081	11.4454	5e-05	0.000150478	yes	-13.9627
NM_020400	LPAR5	0	0.203106	1	1	no	0.203106
NM_020379	MAN1C1	0.182183	0.263575	1	1	no	0.081392
NM_020378	NAT14	3.97033	1.30255	0.0189	0.0334854	yes	-2.66778
NM_014619	GRIK4	0.137386	0.198829	1	1	no	0.061443
NM_014620	HOXC4	3.77751	0.960802	0.0023	0.00461108	yes	-2.816708
NM_178003	PPP2R4	9.58002	6.0829	0.0177	0.0316084	yes	-3.49712
NM_001270730	BCL2L13	14.7561	5.81166	5e-05	0.000150478	yes	-8.94444
NM_014703	VPRBP	45.3015	16.1711	5e-05	0.000150478	yes	-29.1304
NM_001130137	ISLR2	1.79442	0.951832	1	1	no	-0.842588
NM_001130136	ISLR2	1.79442	0.951832	1	1	no	-0.842588
NM_015163	TRIM9	9.76977	6.29608	5e-05	0.000150478	yes	-3.47369
NM_001039708	SDCCAG3	24.6027	2.51175	5e-05	0.000150478	yes	-22.09095
NM_001039707	SDCCAG3	24.6027	2.51175	5e-05	0.000150478	yes	-22.09095
NM_018157	RIC8B	5.12443	4.77364	0.66125	0.680449	no	-0.35079
NM_001258240	TMEM218	1.74996	1.31225	1	1	no	-0.43771
NM_001258239	TMEM218	1.74996	1.31225	1	1	no	-0.43771
NM_001258238	TMEM218	1.74996	1.31225	1	1	no	-0.43771
NM_139314	ANGPTL4	1.26148	0.719963	1	1	no	-0.541517
NM_145245	EVI5L	2.16841	0.729964	1	1	no	-1.438446
NM_145236	B3GNT7	0.744817	1.46276	1	1	no	0.717943
NM_203404	AMPD2	8.61676	8.27506	0.6349	0.654864	no	-0.341699999999999
NM_015945	SLC35C2	23.0998	9.04543	5e-05	0.000150478	yes	-14.05437
NM_001184765	ODF2L	100.08	76.5247	5e-05	0.000150478	yes	-23.5553
NM_017456	CYTH1	14.8637	4.38529	0.0013	0.00266666	yes	-10.47841
NM_007079	PTP4A3	1.52511	0.770535	1	1	no	-0.754575
NM_004518	KCNQ2	4.6208	1.00736	0.0035	0.00689471	yes	-3.61344
NM_005700	DPP3	6.78278	3.24188	0.00085	0.00201256	yes	-3.5409
NM_024734	CLMN	0.855899	0.909756	1	1	no	0.053857
NM_006295	VARS	0	0	1	1	no	0
NM_000037	ANK1	0.633666	1.0861	1	1	no	0.452434
NR_003587	MYO15B	0.296713	0.686733	1	1	no	0.39002
NM_001244390	NUDT2	8.31075	2.26217	0.0025	0.00499556	yes	-6.04858
NM_153372	C1QTNF1	0.342292	0.102409	1	1	no	-0.239883
NM_001142648	SAR1A	28.3385	8.20709	5e-05	0.000150478	yes	-20.13141
NM_001124756	PABPC1L	22.3139	13.8544	5e-05	0.000150478	yes	-8.4595
NM_133467	CITED4	0.334866	0.242101	1	1	no	-0.092765
NM_025241	UBXN6	19.9059	11.7502	5e-05	0.000150478	yes	-8.1557
NM_021813	BACH2	0.79252	0.69383	1	1	no	-0.0986900000000001
NM_024036	LRFN4	5.32533	1.77545	5e-05	0.000150478	yes	-3.54988
NM_001195483	SLC12A8	8.02035	5.48782	0.0013	0.00266666	yes	-2.53253
NM_001204358	SPOCK3	0	0	1	1	no	0
NM_173564	NYAP1	0.161587	0	1	1	no	-0.161587
NM_001145845	ROBO1	58.0895	30.3961	5e-05	0.000150478	yes	-27.6934
NM_001164410	CDK5	0	1.58832	1	1	no	1.58832
NM_001161498	PLEKHD1	0.113184	4.97999	0.2359	0.266981	no	4.866806
NM_001206654	NCOR2	16.2214	2.80728	5e-05	0.000150478	yes	-13.41412
NM_001278720	RHBDL1	2.46028	1.18525	1	1	no	-1.27503
NM_012346	NUP62	27.4282	11.4337	5e-05	0.000150478	yes	-15.9945
NM_014405	CACNG4	0.112834	1.22473	1	1	no	1.111896
NM_001184971	PACSIN2	22.5513	5.23491	5e-05	0.000150478	yes	-17.31639
NM_001184970	PACSIN2	22.5513	5.23491	5e-05	0.000150478	yes	-17.31639
NM_052990	IFT122	5.52333	4.37382	0.2058	0.260978	no	-1.14951
NM_001199054	CDIP1	7.16054	3.30563	5e-05	0.000150478	yes	-3.85491
NM_033239	PML	10.9757	3.80972	5e-05	0.000150478	yes	-7.16598
NM_033238	PML	10.9757	3.80972	5e-05	0.000150478	yes	-7.16598
NM_033224	PURB	10.9336	3.46654	5e-05	0.000150478	yes	-7.46706
NM_138706	B3GNT6	4.2705	4.04459	0.7447	0.760134	no	-0.22591
NR_046853	HM13-AS1	10.4504	17.3566	0.028	0.0475943	yes	6.9062
NM_153271	SNX33	1.14164	0.318904	1	1	no	-0.822736
NM_001018039	SFMBT2	54.378	25.9887	5e-05	0.000150478	yes	-28.3893
NM_032204	ASCC2	42.1358	19.1319	5e-05	0.000150478	yes	-23.0039
NM_058195	CDKN2A	56.7178	18.0262	5e-05	0.000150478	yes	-38.6916
NM_003637	ITGA10	0.753279	6.42082	5e-05	0.000150478	yes	5.667541
NM_001282144	NLRX1	2.21728	0.546087	1	1	no	-1.671193
NM_001282143	NLRX1	2.21728	0.546087	1	1	no	-1.671193
NM_001198846	RBM14-RBM4	139.432	41.2853	5e-05	0.000150478	yes	-98.1467
NM_004055	CAPN5	0.391307	0.0838938	1	1	no	-0.3074132
NM_002224	ITPR3	17.5553	19.4157	0.18585	0.245065	no	1.8604
NM_017508	SOX6	0.0840138	0.0506174	1	1	no	-0.0333964
NM_004642	CDK2AP1	4.81496	2.91404	0.06465	0.101306	no	-1.90092
NM_003786	ABCC3	0	0.512387	1	1	no	0.512387
NM_015111	N4BP3	0.849739	0.592043	1	1	no	-0.257696
NM_032868	MPND	17.5245	4.51105	5e-05	0.000150478	yes	-13.01345
NM_175888	ZNF620	26.978	11.9143	5e-05	0.000150478	yes	-15.0637
NM_003712	PPAP2C	0.15463	2.56613	1	1	no	2.4115
NM_003709	KLF7	0.243319	0.218807	1	1	no	-0.024512
NM_013373	ZDHHC8	6.98441	4.58191	0.00025	0.000617377	yes	-2.4025
NM_002744	PRKCZ	3.84376	0.820131	0.00065	0.00155405	yes	-3.023629
NM_002743	PRKCSH	31.5631	9.5041	5e-05	0.000150478	yes	-22.059
NM_002339	LSP1	0	0.0668217	1	1	no	0.0668217
NM_033419	PGAP3	1.61257	0.777883	1	1	no	-0.834687
NM_001142505	ABCG4	0.106834	0.0256994	1	1	no	-0.0811346
NM_001135774	SYN3	1.73211	1.99125	1	1	no	0.25914
NM_000021	PSEN1	3.23918	3.68046	0.26025	0.28581	no	0.44128
NM_000020	ACVRL1	1.57776	0.783298	1	1	no	-0.794462
NM_001199989	RASD1	2.42007	1.69143	1	1	no	-0.72864
NR_027087	LOC284632	0.554204	0.481079	1	1	no	-0.0731250000000001
NM_173199	NR4A3	0.83949	0.291077	1	1	no	-0.548413
NM_183415	UBE3B	6.88234	2.38582	5e-05	0.000150478	yes	-4.49652
NM_032711	MAFG	4.16596	0.781009	5e-05	0.000150478	yes	-3.384951
NM_022366	TFB2M	10.0073	1.9974	5e-05	0.000150478	yes	-8.0099
NM_018641	CHST12	4.7785	2.70343	0.0087	0.0164379	yes	-2.07507
NM_000964	RARA	15.0356	8.38748	5e-05	0.000150478	yes	-6.64812
NM_018917	PCDHGA4	5.13124	8.48013	5e-05	0.000150478	yes	3.34889
NM_005806	OLIG2	1.81213	0.113925	1	1	no	-1.698205
NM_001258248	SP6	0.202479	0.073194	1	1	no	-0.129285
NM_001198827	C8orf58	0.727973	0.882526	1	1	no	0.154553
NM_000017	ACADS	2.23629	3.60802	0.03255	0.0543838	no	1.37173
NM_001199056	CDIP1	7.16054	3.30563	5e-05	0.000150478	yes	-3.85491
NM_001199055	CDIP1	7.16054	3.30563	5e-05	0.000150478	yes	-3.85491
NM_000389	CDKN1A	9.64217	3.27637	5e-05	0.000150478	yes	-6.3658
NM_001162505	TMEM189	500.893	338.738	5e-05	0.000150478	yes	-162.155
NM_001204426	LIMK1	1.43179	0.979885	1	1	no	-0.451905
NM_001294	CLPTM1	21.0954	7.54157	5e-05	0.000150478	yes	-13.55383
NM_013401	RAB3IL1	0.440719	0.131514	1	1	no	-0.309205
NM_018964	SLC37A1	0.314881	0.212425	1	1	no	-0.102456
NM_003505	FZD1	1.22915	0.635274	1	1	no	-0.593876
NM_022557	GH2	0	0	1	1	no	0
NM_016818	ABCG1	0.133874	0.0644183	1	1	no	-0.0694557
NM_016734	PAX5	0.108926	0.0104642	1	1	no	-0.0984618
NM_001238	CCNE1	11.9272	1.61897	0.00015	0.00043974	yes	-10.30823
NM_001278224	FGGY	1.08065	0.495338	1	1	no	-0.585312
NM_001130057	EEF1D	132.583	24.6052	5e-05	0.000150478	yes	-107.9778
NM_005514	HLA-B	0	0	1	1	no	0
NM_004474	FOXD2	1.79111	0.510647	1	1	no	-1.280463
NM_004599	SREBF2	12.7617	5.07025	5e-05	0.000150478	yes	-7.69145
NM_001199660	LETM2	2.59564	4.54303	0.06545	0.10245	no	1.94739
NM_001199862	KCNAB2	0.816529	0.196289	1	1	no	-0.62024
NM_001199861	KCNAB2	0.816529	0.196289	1	1	no	-0.62024
NM_001199863	KCNAB2	0.816529	0.196289	1	1	no	-0.62024
NM_000227	LAMA3	0.373079	0.145995	1	1	no	-0.227084
NM_001278184	GSE1	18.2516	5.27587	5e-05	0.000150478	yes	-12.97573
NM_001092	ABR	15.0689	2.28703	5e-05	0.000150478	yes	-12.78187
NM_005614	RHEB	50.051	14.5517	5e-05	0.000150478	yes	-35.4993
NM_001144950	SSC5D	0.506086	0.275292	1	1	no	-0.230794
NM_001163075	C17orf99	0	1.58544	1	1	no	1.58544
NM_001190918	THRA	1.41153	0.700084	1	1	no	-0.711446
NM_139026	ADAMTS13	3.87188	0.606715	5e-05	0.000150478	yes	-3.265165
NM_173555	TYSND1	20.3829	10.1768	0.00025	0.000617377	yes	-10.2061
NM_001145320	ADAMTSL2	5.98193	3.40853	5e-05	0.000150478	yes	-2.5734
NM_012293	PXDN	1.70532	0.517621	1	1	no	-1.187699
NM_001122772	AGAP2	0.486244	1.96537	1	1	no	1.479126
NM_173059	ZAN	0.0238616	0.975377	1	1	no	0.9515154
NM_001039885	FKRP	19.7047	7.19399	5e-05	0.000150478	yes	-12.51071
NR_024120	DBIL5P	0.390023	1.56776	1	1	no	1.177737
NM_001037872	REV1	32.2893	26.8425	0.00135	0.00276515	yes	-5.4468
NM_001128848	SMARCA4	58.3253	19.3713	5e-05	0.000150478	yes	-38.954
NM_001206	KLF9	5.85482	7.98849	0.0004	0.000973473	yes	2.13367
NM_001130965	SUN1	27.1367	4.29178	5e-05	0.000150478	yes	-22.84492
NM_198053	CD247	0.29003	6.46076	0.0012	0.00246805	yes	6.17073
NM_001282280	PYCR1	1.79696	1.19712	1	1	no	-0.59984
NM_015534	ZZZ3	65.1404	41.2309	5e-05	0.000150478	yes	-23.9095
NM_017970	NRDE2	31.0043	10.0293	5e-05	0.000150478	yes	-20.975
NM_198378	CACNA1G	0.220603	0.106369	1	1	no	-0.114234
NM_198377	CACNA1G	0.220603	0.106369	1	1	no	-0.114234
NM_017964	SLC30A6	16.716	10.8514	0.0003	0.000736379	yes	-5.8646
NM_001195072	TMEM184B	8.9273	3.32633	5e-05	0.000150478	yes	-5.60097
NM_001645	APOC1	3.83481	6.83771	0.251	0.278939	no	3.0029
NM_002449	MSX2	4.3593	0.657254	0.0015	0.00306005	yes	-3.702046
NM_001242639	IL31RA	6.9702	4.65685	0.00175	0.00355264	yes	-2.31335
NM_001167	XIAP	26.1762	12.0683	5e-05	0.000150478	yes	-14.1079
NM_002675	PML	10.9757	3.80972	5e-05	0.000150478	yes	-7.16598
NM_207313	TMEM132E	0.0873956	0.0843168	1	1	no	-0.00307880000000001
NM_002666	PLIN1	0.135349	2.29561	1	1	no	2.160261
NM_003074	SMARCC1	58.0177	28.8156	5e-05	0.000150478	yes	-29.2021
NM_018303	EXOC2	8.13854	2.06381	5e-05	0.000150478	yes	-6.07473
NM_001184935	NRG2	0.491963	0.274486	1	1	no	-0.217477
NM_005255	GAK	37.8872	11.3064	5e-05	0.000150478	yes	-26.5808
NM_019121	PPP1R37	16.0898	7.27178	5e-05	0.000150478	yes	-8.81802
NM_005686	SOX13	2.49317	0.657895	1	1	no	-1.835275
NM_004995	MMP14	0.644252	1.16535	1	1	no	0.521098
NM_004994	MMP9	0	0.0410772	1	1	no	0.0410772
NM_004292	RIN1	0.29355	0.637396	1	1	no	0.343846
NM_133452	RAVER1	41.4576	11.0558	5e-05	0.000150478	yes	-30.4018
NM_000744	CHRNA4	0.138107	0.0332829	1	1	no	-0.1048241
NM_000743	CHRNA3	18.7711	16.51	0.08805	0.134756	no	-2.2611
NM_005100	AKAP12	13.953	5.75826	5e-05	0.000150478	yes	-8.19474
NM_001136026	SEC13	35.3351	18.8884	5e-05	0.000150478	yes	-16.4467
NM_001242785	HLCS	13.433	6.65029	5e-05	0.000150478	yes	-6.78271
NM_001145512	NFIA	16.6959	13.9573	0.0005	0.00120678	yes	-2.7386
