NM_001105204	RUSC1	9.21986	12.1698	0.01075	0.0200531	yes
NM_001105205	RUSC1	9.21986	12.1698	0.01075	0.0200531	yes
NM_001278227	RUSC1	9.21986	12.1698	0.01075	0.0200531	yes
NM_001278228	RUSC1	9.21986	12.1698	0.01075	0.0200531	yes
NM_001278229	RUSC1	9.21986	12.1698	0.01075	0.0200531	yes
NM_001278230	RUSC1	9.21986	12.1698	0.01075	0.0200531	yes
NM_014328	RUSC1	9.21986	12.1698	0.01075	0.0200531	yes
NM_152280	SYT11	1.75691	4.6872	5e-05	0.000150478	yes
NM_032323	TMEM79	3.43619	8.4155	5e-05	0.000150478	yes
NM_001080471	PEAR1	0.214244	4.98717	0.0021	0.00422921	yes
NM_144702	LRRC71	2.38652	5.00217	0.0023	0.00461108	yes
NM_001001734	ATP1A4	0	2.88624	5e-05	0.000150478	yes
NM_144699	ATP1A4	0	2.88624	5e-05	0.000150478	yes
NM_001231	CASQ1	0.586786	9.31128	5e-05	0.000150478	yes
NM_001014796	DDR2	2.02094	5.57962	5e-05	0.000150478	yes
NM_006182	DDR2	2.02094	5.57962	5e-05	0.000150478	yes
NM_144696	AXDND1	0.355614	4.58812	0.0088	0.0166049	yes
NM_173509	FAM163A	0	3.41989	5e-05	0.000150478	yes
NM_001105518	SWT1	2.81195	4.39295	0.002	0.00403643	yes
NM_017673	SWT1	2.81195	4.39295	0.002	0.00403643	yes
NM_001127708	PRG4	3.98597	14.2151	5e-05	0.000150478	yes
NM_001127709	PRG4	3.98597	14.2151	5e-05	0.000150478	yes
NM_001127710	PRG4	3.98597	14.2151	5e-05	0.000150478	yes
NM_005807	PRG4	3.98597	14.2151	5e-05	0.000150478	yes
NM_005298	GPR25	0.106543	6.74204	0.01095	0.0204046	yes
NM_001142569	C1orf106	1.39289	9.43782	5e-05	0.000150478	yes
NM_018265	C1orf106	1.39289	9.43782	5e-05	0.000150478	yes
NM_001136504	SYT2	1.52302	2.91714	0.0097	0.0181862	yes
NM_005076	CNTN2	2.32716	10.0177	5e-05	0.000150478	yes
NM_001193321	IKBKE	0.405806	3.39371	0.00125	0.00256689	yes
NM_001193322	IKBKE	0.405806	3.39371	0.00125	0.00256689	yes
NM_014002	IKBKE	0.405806	3.39371	0.00125	0.00256689	yes
NM_182663	RASSF5	1.66898	3.52807	0.0003	0.000736379	yes
NM_182664	RASSF5	1.66898	3.52807	0.0003	0.000736379	yes
NM_182665	RASSF5	1.66898	3.52807	0.0003	0.000736379	yes
NM_001033910	TRAF5	13.0189	16.6849	0.0083	0.0157311	yes
NM_004619	TRAF5	13.0189	16.6849	0.0083	0.0157311	yes
NM_145759	TRAF5	13.0189	16.6849	0.0083	0.0157311	yes
NM_001136474	VASH2	2.63527	4.40155	0.00905	0.0170486	yes
NM_001136475	VASH2	2.63527	4.40155	0.00905	0.0170486	yes
NM_024749	VASH2	2.63527	4.40155	0.00905	0.0170486	yes
NM_001135599	TGFB2	1.26521	4.16017	5e-05	0.000150478	yes
NM_003238	TGFB2	1.26521	4.16017	5e-05	0.000150478	yes
NM_001282402	MIXL1	8.02949	13.268	0.0002	0.000581673	yes
NM_031944	MIXL1	8.02949	13.268	0.0002	0.000581673	yes
NM_001004342	TRIM67	0.131283	6.30665	0.00055	0.00132335	yes
NM_001012970	C1orf100	0.878017	16.8711	0.0003	0.000736379	yes
NM_001276348	C1orf100	0.878017	16.8711	0.0003	0.000736379	yes
NM_001276349	C1orf100	0.878017	16.8711	0.0003	0.000736379	yes
NM_015557	CHD5	1.3109	3.07655	0.0029	0.00575394	yes
NM_198546	SPATA21	2.6204	12.6104	5e-05	0.000150478	yes
NR_040288	AKR7L	1.51762	3.78671	0.00135	0.00276515	yes
NR_040289	AKR7L	1.51762	3.78671	0.00135	0.00276515	yes
NM_001122819	KIF17	2.76913	6.14752	0.0061	0.0117181	yes
NM_020816	KIF17	2.76913	6.14752	0.0061	0.0117181	yes
NM_001103160	SH2D5	3.37512	9.50677	5e-05	0.000150478	yes
NM_001103161	SH2D5	3.37512	9.50677	5e-05	0.000150478	yes
NM_030761	WNT4	2.45881	4.19872	0.0012	0.00246805	yes
NM_000403	GALE	3.2727	5.97943	0.0094	0.0176551	yes
NM_001008216	GALE	3.2727	5.97943	0.0094	0.0176551	yes
NM_001127621	GALE	3.2727	5.97943	0.0094	0.0176551	yes
NM_152365	C1orf172	0.227633	5.87772	0.0129	0.0238074	yes
NM_001003682	TMEM200B	0.943328	3.68614	0.00045	0.00109034	yes
NM_001171868	TMEM200B	0.943328	3.68614	0.00045	0.00109034	yes
NM_014654	SDC3	3.9813	9.96315	5e-05	0.000150478	yes
NM_001020658	PUM1	596.668	836.078	5e-05	0.000150478	yes
NM_014676	PUM1	596.668	836.078	5e-05	0.000150478	yes
NR_026850	MTMR9LP	4.13599	7.90648	0.0011	0.00226873	yes
NM_001171940	FNDC5	2.04063	6.32749	5e-05	0.000150478	yes
NM_001171941	FNDC5	2.04063	6.32749	5e-05	0.000150478	yes
NM_153756	FNDC5	2.04063	6.32749	5e-05	0.000150478	yes
NM_001127361	RNF19B	6.35417	11.955	5e-05	0.000150478	yes
NM_153341	RNF19B	6.35417	11.955	5e-05	0.000150478	yes
NM_001080438	A3GALT2	0.666663	5.46728	0.01575	0.0284006	yes
NM_001852	COL9A2	0.142443	4.0121	0.00615	0.0118073	yes
NM_001123395	CLDN19	3.38172	12.4292	5e-05	0.000150478	yes
NM_001185117	CLDN19	3.38172	12.4292	5e-05	0.000150478	yes
NM_148960	CLDN19	3.38172	12.4292	5e-05	0.000150478	yes
NM_153274	BEST4	0.289293	4.20408	0.0001	0.000296499	yes
NM_001166292	PTCH2	3.57491	8.98892	5e-05	0.000150478	yes
NM_003738	PTCH2	3.57491	8.98892	5e-05	0.000150478	yes
NM_001114938	CCDC17	2.17968	4.084	0.0011	0.00226873	yes
NM_001190182	CCDC17	2.17968	4.084	0.0011	0.00226873	yes
NM_032110	DMRTA2	0.081599	9.02551	0.0062	0.0118925	yes
NM_001080494	TTC39A	0.913983	13.111	5e-05	0.000150478	yes
NM_001144832	TTC39A	0.913983	13.111	5e-05	0.000150478	yes
NM_001004303	C1orf168	1.0049	5.26594	5e-05	0.000150478	yes
NM_001261408	BCAR3	2.68786	6.05143	0.0007	0.00166989	yes
NM_001261409	BCAR3	2.68786	6.05143	0.0007	0.00166989	yes
NM_001261410	BCAR3	2.68786	6.05143	0.0007	0.00166989	yes
NM_003567	BCAR3	2.68786	6.05143	0.0007	0.00166989	yes
NR_104131	LINC01057	24.8696	37.2358	5e-05	0.000150478	yes
NM_001256385	LRRC39	1.78176	3.64483	0.0068	0.0129915	yes
NM_001256386	LRRC39	1.78176	3.64483	0.0068	0.0129915	yes
NM_001256387	LRRC39	1.78176	3.64483	0.0068	0.0129915	yes
NM_144620	LRRC39	1.78176	3.64483	0.0068	0.0129915	yes
NM_005272	GNAT2	5.95291	9.61194	0.0046	0.00894788	yes
NM_006492	ALX3	2.42857	4.54821	0.01555	0.0281187	yes
NM_001271833	DENND2D	2.426	10.1288	5e-05	0.000150478	yes
NM_024901	DENND2D	2.426	10.1288	5e-05	0.000150478	yes
NM_002557	OVGP1	1.42732	15.4312	5e-05	0.000150478	yes
NM_019099	FAM212B	2.27544	4.62332	5e-05	0.000150478	yes
NM_198926	FAM212B	2.27544	4.62332	5e-05	0.000150478	yes
NM_001042678	RHOC	2.66774	9.05461	0.00015	0.00043974	yes
NM_001042679	RHOC	2.66774	9.05461	0.00015	0.00043974	yes
NM_175744	RHOC	2.66774	9.05461	0.00015	0.00043974	yes
NM_006608	PHTF1	15.7298	21.3653	0.00295	0.00585007	yes
NM_000036	AMPD1	0.131305	11.7882	0.00205	0.00413198	yes
NM_001172626	AMPD1	0.131305	11.7882	0.00205	0.00413198	yes
NM_206996	SPAG17	0.536196	4.32289	5e-05	0.000150478	yes
NR_036540	LINC00622	0	3.54725	5e-05	0.000150478	yes
NM_001166107	HMGCS2	0	4.62819	5e-05	0.000150478	yes
NM_005518	HMGCS2	0	4.62819	5e-05	0.000150478	yes
NM_001278719	SV2A	0.461125	6.81741	5e-05	0.000150478	yes
NM_014849	SV2A	0.461125	6.81741	5e-05	0.000150478	yes
NM_001145862	MTMR11	1.91157	12.2347	5e-05	0.000150478	yes
NM_181873	MTMR11	1.91157	12.2347	5e-05	0.000150478	yes
NM_001172648	CELF3	1.24322	4.73747	5e-05	0.000150478	yes
NM_001172649	CELF3	1.24322	4.73747	5e-05	0.000150478	yes
NM_007185	CELF3	1.24322	4.73747	5e-05	0.000150478	yes
NM_001256604	C1orf85	3.71871	7.63448	0.00065	0.00155405	yes
NM_001256605	C1orf85	3.71871	7.63448	0.00065	0.00155405	yes
NM_001256608	C1orf85	3.71871	7.63448	0.00065	0.00155405	yes
NM_001256609	C1orf85	3.71871	7.63448	0.00065	0.00155405	yes
NM_144580	C1orf85	3.71871	7.63448	0.00065	0.00155405	yes
NM_001004319	VHLL	1.34814	22.9781	0.0003	0.000736379	yes
NM_001161441	SH2D2A	3.38767	13.0482	5e-05	0.000150478	yes
NM_001161442	SH2D2A	3.38767	13.0482	5e-05	0.000150478	yes
NM_001161443	SH2D2A	3.38767	13.0482	5e-05	0.000150478	yes
NM_001161444	SH2D2A	3.38767	13.0482	5e-05	0.000150478	yes
NM_003975	SH2D2A	3.38767	13.0482	5e-05	0.000150478	yes
NM_014215	INSRR	0.462163	17.774	0.0001	0.000296499	yes
NR_033946	LOC646268	0	4.02973	5e-05	0.000150478	yes
NM_015441	OLFML2B	0	2.67078	5e-05	0.000150478	yes
NM_000734	CD247	0.29003	6.46076	0.0012	0.00246805	yes
NM_198053	CD247	0.29003	6.46076	0.0012	0.00246805	yes
NM_001167749	ADCY10	0.18567	36.8262	0.0005	0.00120678	yes
NM_018417	ADCY10	0.18567	36.8262	0.0005	0.00120678	yes
NM_001267609	GPR161	8.28162	10.712	5e-05	0.000150478	yes
NM_001267610	GPR161	8.28162	10.712	5e-05	0.000150478	yes
NM_001267611	GPR161	8.28162	10.712	5e-05	0.000150478	yes
NM_001267612	GPR161	8.28162	10.712	5e-05	0.000150478	yes
NM_001267613	GPR161	8.28162	10.712	5e-05	0.000150478	yes
NM_001267614	GPR161	8.28162	10.712	5e-05	0.000150478	yes
NM_153832	GPR161	8.28162	10.712	5e-05	0.000150478	yes
NM_020423	SCYL3	17.8984	27.2433	5e-05	0.000150478	yes
NM_181093	SCYL3	17.8984	27.2433	5e-05	0.000150478	yes
NM_000261	MYOC	0	13.4996	5e-05	0.000150478	yes
NM_000488	SERPINC1	0.453733	10.3346	5e-05	0.000150478	yes
NM_030933	SHCBP1L	0	4.14749	5e-05	0.000150478	yes
NM_000433	NCF2	3.19072	22.1426	5e-05	0.000150478	yes
NM_001127651	NCF2	3.19072	22.1426	5e-05	0.000150478	yes
NM_001190789	NCF2	3.19072	22.1426	5e-05	0.000150478	yes
NM_001190794	NCF2	3.19072	22.1426	5e-05	0.000150478	yes
NM_001202423	TRMT1L	8.57387	19.0381	5e-05	0.000150478	yes
NM_030934	TRMT1L	8.57387	19.0381	5e-05	0.000150478	yes
NM_002597	PDC	1.28917	4.94009	0.0006	0.00143835	yes
NM_022576	PDC	1.28917	4.94009	0.0006	0.00143835	yes
NR_040064	LINC00862	6.34949	13.206	0.00675	0.0129044	yes
NM_012134	LMOD1	0.87059	10.4522	5e-05	0.000150478	yes
NM_001136504	SYT2	2.37746	6.60311	5e-05	0.000150478	yes
NM_177402	SYT2	2.37746	6.60311	5e-05	0.000150478	yes
NM_033102	SLC45A3	1.37446	4.36502	5e-05	0.000150478	yes
NR_029832	MIR29C	0	263.243	0.0102	0.0190871	yes
NM_007123	USH2A	0.622185	3.64868	5e-05	0.000150478	yes
NM_206933	USH2A	0.622185	3.64868	5e-05	0.000150478	yes
NR_046268	LOC728463	1.54432	6.85304	5e-05	0.000150478	yes
NM_024746	HHIPL2	2.55314	18.0592	5e-05	0.000150478	yes
NR_031574	MIR320B2	49.1014	86.9493	0.00915	0.0172069	yes
NR_036753	ZNF847P	0	17.538	5e-05	0.000150478	yes
NR_073154	C1orf145	1.66911	4.37168	0.0238	0.0411501	yes
NR_073155	C1orf145	1.66911	4.37168	0.0238	0.0411501	yes
NM_001100	ACTA1	1.89137	8.34666	5e-05	0.000150478	yes
NM_001271999	DOCK7	3.8843	5.75163	5e-05	0.000150478	yes
NM_002216	ITIH2	0.243928	8.25449	0.00025	0.000617377	yes
NM_153368	GJD4	0	3.1902	5e-05	0.000150478	yes
NM_001184963	FXYD4	0	12.6238	5e-05	0.000150478	yes
NM_173160	FXYD4	0	12.6238	5e-05	0.000150478	yes
NM_002443	MSMB	0	5.19798	5e-05	0.000150478	yes
NM_138634	MSMB	0	5.19798	5e-05	0.000150478	yes
NM_001130159	STOX1	1.76026	4.78917	5e-05	0.000150478	yes
NM_001130160	STOX1	1.76026	4.78917	5e-05	0.000150478	yes
NM_001130161	STOX1	1.76026	4.78917	5e-05	0.000150478	yes
NM_152709	STOX1	1.76026	4.78917	5e-05	0.000150478	yes
NM_001015880	PAPSS2	1.5826	12.4958	5e-05	0.000150478	yes
NM_004670	PAPSS2	1.5826	12.4958	5e-05	0.000150478	yes
NR_038243	MARK2P9	0.439403	3.13763	0.00605	0.0116263	yes
NM_183374	CYP26C1	1.22432	5.06629	0.0006	0.00143835	yes
NM_000392	ABCC2	0.450579	4.60742	5e-05	0.000150478	yes
NM_003393	WNT8B	0.8518	3.7809	0.00075	0.00178571	yes
NM_004210	NEURL1	1.19376	5.98448	5e-05	0.000150478	yes
NM_001121	ADD3	4.8753	12.1056	0.0003	0.000736379	yes
NM_016824	ADD3	4.8753	12.1056	0.0003	0.000736379	yes
NM_019903	ADD3	4.8753	12.1056	0.0003	0.000736379	yes
NM_001199492	PDCD4	33.7627	651.43	5e-05	0.000150478	yes
NM_014456	PDCD4	33.7627	651.43	5e-05	0.000150478	yes
NM_145341	PDCD4	33.7627	651.43	5e-05	0.000150478	yes
NM_016234	ACSL5	1.14371	5.95944	0.0001	0.000296499	yes
NM_203379	ACSL5	1.14371	5.95944	0.0001	0.000296499	yes
NM_203380	ACSL5	1.14371	5.95944	0.0001	0.000296499	yes
NM_001242699	ENO4	1.7349	8.81634	5e-05	0.000150478	yes
NM_003054	SLC18A2	3.20744	14.9893	5e-05	0.000150478	yes
NM_199461	NANOS1	7.76318	15.0473	5e-05	0.000150478	yes
NM_001243194	INPP5F	11.4506	20.4535	5e-05	0.000150478	yes
NM_001243195	INPP5F	11.4506	20.4535	5e-05	0.000150478	yes
NM_014937	INPP5F	11.4506	20.4535	5e-05	0.000150478	yes
NM_006504	PTPRE	0.710013	14.2056	5e-05	0.000150478	yes
NM_130435	PTPRE	0.710013	14.2056	5e-05	0.000150478	yes
NM_001243539	IL15RA	0.986694	5.13046	0.0003	0.000736379	yes
NM_001256765	IL15RA	0.986694	5.13046	0.0003	0.000736379	yes
NM_002189	IL15RA	0.986694	5.13046	0.0003	0.000736379	yes
NM_172200	IL15RA	0.986694	5.13046	0.0003	0.000736379	yes
NM_145314	UCMA	0	10.9147	5e-05	0.000150478	yes
NM_001037537	PHYH	3.37385	8.67329	0.0192	0.0339532	yes
NM_006214	PHYH	3.37385	8.67329	0.0192	0.0339532	yes
NM_018027	FRMD4A	6.84574	9.38126	0.0009	0.00212656	yes
NR_026795	LINC00202-1	3.34035	8.93358	0.00425	0.00830159	yes
NR_038275	FLJ31813	2.8961	5.57726	0.0015	0.00306005	yes
NM_001057	TACR2	0.41781	3.26388	0.0039	0.00764563	yes
NM_001198696	AIFM2	4.42474	9.37548	5e-05	0.000150478	yes
NM_032797	AIFM2	4.42474	9.37548	5e-05	0.000150478	yes
NM_018055	NODAL	0.386824	3.21871	0.0229	0.0396784	yes
NM_001134434	SPOCK2	1.51751	4.90786	0.00095	0.00216917	yes
NM_001244950	SPOCK2	1.51751	4.90786	0.00095	0.00216917	yes
NM_014767	SPOCK2	1.51751	4.90786	0.00095	0.00216917	yes
NM_001141945	ACTA2	1.62964	4.11149	0.0295	0.0499304	yes
NM_001613	ACTA2	1.62964	4.11149	0.0295	0.0499304	yes
NM_014391	ANKRD1	1.01371	7.62018	0.0004	0.000973473	yes
NR_024467	LOC100188947	21.3332	46.7397	5e-05	0.000150478	yes
NM_001114094	BLNK	0	3.3198	5e-05	0.000150478	yes
NM_001258440	BLNK	0	3.3198	5e-05	0.000150478	yes
NM_001258441	BLNK	0	3.3198	5e-05	0.000150478	yes
NM_001258442	BLNK	0	3.3198	5e-05	0.000150478	yes
NM_013314	BLNK	0	3.3198	5e-05	0.000150478	yes
NM_001204300	ARHGAP19	6.10719	9.82783	5e-05	0.000150478	yes
NM_001256423	ARHGAP19	6.10719	9.82783	5e-05	0.000150478	yes
NM_003061	SLIT1	6.10719	9.82783	5e-05	0.000150478	yes
NM_032900	ARHGAP19	6.10719	9.82783	5e-05	0.000150478	yes
NM_021732	AVPI1	2.57955	4.69356	0.02615	0.0446234	yes
NM_003015	SFRP5	0.837612	5.47209	0.00075	0.00178571	yes
NM_032211	LOXL4	7.77188	14.4176	5e-05	0.000150478	yes
NM_015916	CALHM2	6.58683	10.0089	0.00295	0.00585007	yes
NM_001001412	CALHM1	0.957229	5.41791	5e-05	0.000150478	yes
NM_001129742	CALHM3	0	4.99363	5e-05	0.000150478	yes
NM_000494	COL17A1	3.2573	51.7955	5e-05	0.000150478	yes
NM_147191	MMP21	1.54505	4.78585	0.0004	0.000973473	yes
NM_002555	SLC22A18	0.631219	9.93994	5e-05	0.000150478	yes
NM_183233	SLC22A18	0.631219	9.93994	5e-05	0.000150478	yes
NR_002720	TRPC2	0.90192	4.19848	0.0114	0.0212154	yes
NM_001277961	STIM1	11.2511	197.831	5e-05	0.000150478	yes
NM_001277962	STIM1	11.2511	197.831	5e-05	0.000150478	yes
NM_003156	STIM1	11.2511	197.831	5e-05	0.000150478	yes
NM_144666	DNHD1	20.8919	29.7802	0.0007	0.00166989	yes
NM_173589	DNHD1	20.8919	29.7802	0.0007	0.00166989	yes
NM_006108	SPON1	2.7634	7.82376	5e-05	0.000150478	yes
NM_002301	LDHC	1.55129	8.85541	5e-05	0.000150478	yes
NM_017448	LDHC	1.55129	8.85541	5e-05	0.000150478	yes
NM_001145541	TCP11L1	10.471	12.917	0.0171	0.0305938	yes
NM_018393	TCP11L1	10.471	12.917	0.0171	0.0305938	yes
NM_001160167	PRR5L	1.66036	3.88635	0.0001	0.000296499	yes
NM_001160168	PRR5L	1.66036	3.88635	0.0001	0.000296499	yes
NM_001160169	PRR5L	1.66036	3.88635	0.0001	0.000296499	yes
NM_024841	PRR5L	1.66036	3.88635	0.0001	0.000296499	yes
NM_005456	MAPK8IP1	1.99778	5.62127	0.0005	0.00120678	yes
NM_000506	F2	0.494676	7.70762	5e-05	0.000150478	yes
NM_001128225	SLC39A13	3.81829	5.47807	0.0223	0.0387315	yes
NM_152264	SLC39A13	3.81829	5.47807	0.0223	0.0387315	yes
NM_207341	ZP1	1.86505	11.2007	5e-05	0.000150478	yes
NM_001170753	PPP1R32	1.54708	4.46172	0.0074	0.0140869	yes
NM_145017	PPP1R32	1.54708	4.46172	0.0074	0.0140869	yes
NM_000327	ROM1	0.652332	3.0947	0.00365	0.00717949	yes
NM_031471	FERMT3	1.94241	7.47243	0.0001	0.000296499	yes
NM_178443	FERMT3	1.94241	7.47243	0.0001	0.000296499	yes
NM_001128612	NUDT22	3.46681	6.95533	0.0229	0.0396784	yes
NM_001128613	NUDT22	3.46681	6.95533	0.0229	0.0396784	yes
NM_001271831	NUDT22	3.46681	6.95533	0.0229	0.0396784	yes
NM_032344	NUDT22	3.46681	6.95533	0.0229	0.0396784	yes
NM_001099409	EHBP1L1	0.344409	4.88443	0.00015	0.00043974	yes
NM_152760	SNX32	1.7204	5.06233	5e-05	0.000150478	yes
NM_006019	TCIRG1	3.5801	6.18031	0.0028	0.0055618	yes
NM_006053	TCIRG1	3.5801	6.18031	0.0028	0.0055618	yes
NM_001130033	PLEKHB1	0.97944	10.9372	5e-05	0.000150478	yes
NM_001130034	PLEKHB1	0.97944	10.9372	5e-05	0.000150478	yes
NM_001130035	PLEKHB1	0.97944	10.9372	5e-05	0.000150478	yes
NM_001130036	PLEKHB1	0.97944	10.9372	5e-05	0.000150478	yes
NM_021200	PLEKHB1	0.97944	10.9372	5e-05	0.000150478	yes
NM_173556	CCDC83	0.143153	6.2692	0.0069	0.013175	yes
NM_016401	C11orf73	8.90626	15.7413	0.0002	0.000581673	yes
NM_005467	NAALAD2	1.99028	8.85797	5e-05	0.000150478	yes
NM_001040455	SIDT2	8.93962	12.1028	0.0209	0.0365824	yes
NM_001144034	TMEM25	4.85987	10.1581	0.0001	0.000296499	yes
NM_001144035	TMEM25	4.85987	10.1581	0.0001	0.000296499	yes
NM_001144036	TMEM25	4.85987	10.1581	0.0001	0.000296499	yes
NM_001144037	TMEM25	4.85987	10.1581	0.0001	0.000296499	yes
NM_001144038	TMEM25	4.85987	10.1581	0.0001	0.000296499	yes
NM_032780	TMEM25	4.85987	10.1581	0.0001	0.000296499	yes
NM_001144758	PHLDB1	1.61827	4.57533	5e-05	0.000150478	yes
NM_001144759	PHLDB1	1.61827	4.57533	5e-05	0.000150478	yes
NM_015157	PHLDB1	1.61827	4.57533	5e-05	0.000150478	yes
NM_138788	TMEM45B	9.4177	12.8502	0.011	0.0204934	yes
NM_001079536	ART5	0.59513	3.94426	0.01065	0.0198743	yes
NM_053017	ART5	0.59513	3.94426	0.01065	0.0198743	yes
NM_020402	CHRNA10	4.23764	10.7923	5e-05	0.000150478	yes
NM_013249	ZNF214	1.67334	4.6942	0.001	0.00216917	yes
NM_005418	ST5	4.58532	20.1417	5e-05	0.000150478	yes
NM_139157	ST5	4.58532	20.1417	5e-05	0.000150478	yes
NM_213618	ST5	4.58532	20.1417	5e-05	0.000150478	yes
NM_001282656	ZNF143	2.81431	6.64484	5e-05	0.000150478	yes
NM_001282657	ZNF143	2.2774	4.92167	5e-05	0.000150478	yes
NM_001282656	ZNF143	3.22176	6.30421	5e-05	0.000150478	yes
NM_000352	ABCC8	0.921394	3.11155	5e-05	0.000150478	yes
NM_003476	CSRP3	1.64832	5.89942	0.0133	0.0243163	yes
NR_102708	LINC00678	4.56199	8.9175	0.0142	0.0258171	yes
NM_145804	ABTB2	10.0784	13.3692	0.0002	0.000581673	yes
NM_021926	ALX4	1.136	3.29477	5e-05	0.000150478	yes
NM_005055	RAPSN	1.08304	5.11718	5e-05	0.000150478	yes
NM_032645	RAPSN	1.08304	5.11718	5e-05	0.000150478	yes
NM_024783	AGBL2	1.77483	10.8815	5e-05	0.000150478	yes
NM_004778	PTGDR2	1.95049	3.17956	0.02285	0.0396385	yes
