NM_021135	RPS6KA2	1.26809	0.551347	1	1	no	-0.716743	23993
NM_002837	PTPRB	1.46501	1.11212	1	1	no	-0.35289	24634
NM_001258311	PGBD5	15.6312	7.9509	5e-05	0.000150478	yes	-7.6803	24640
NM_001031711	ERGIC1	6.28175	1.96568	0.00195	0.00393868	yes	-4.31607	24866
NM_001146283	TCF7L2	47.865	19.3302	5e-05	0.000150478	yes	-28.5348	25127
NM_004019	DMD	2.33053	0.990574	1	1	no	-1.339956	2516
NR_024279	FLJ37453	15.7668	5.41702	5e-05	0.000150478	yes	-10.34978	25228
NM_173602	DIP2B	20.6932	9.9187	5e-05	0.000150478	yes	-10.7745	25255
NM_014914	AGAP1	25.518	3.84575	5e-05	0.000150478	yes	-21.67225	25274
NM_001184836	GPR64	0.890514	0.292996	1	1	no	-0.597518	25307
NM_025207	FLAD1	24.4636	10.0112	5e-05	0.000150478	yes	-14.4524	25594
NM_021257	NGB	0.217704	1.57526	1	1	no	1.357556	2602
NM_001109754	PTPRB	1.46501	1.11212	1	1	no	-0.35289	26046
NM_004494	HDGF	21.9577	4.22327	5e-05	0.000150478	yes	-17.73443	26871
NM_004852	ONECUT2	1.82939	1.30165	1	1	no	-0.52774	26905
NM_019065	NECAB2	1.81741	0.187707	1	1	no	-1.629703	26929
NM_004457	ACSL3	8.05215	4.04974	0.0001	0.000296499	yes	-4.00241	27565
NM_004562	PARK2	11.4879	7.02869	5e-05	0.000150478	yes	-4.45921	27570
NM_001145437	LSS	22.7424	9.72814	5e-05	0.000150478	yes	-13.01426	27617
NM_001278267	LOC100288142	34.2243	19.8482	5e-05	0.000150478	yes	-14.3761	27621
NM_020761	RPTOR	51.3413	9.44973	5e-05	0.000150478	yes	-41.89157	27827
NM_194330	RNF38	17.5557	9.02995	5e-05	0.000150478	yes	-8.52575	27880
NM_194329	RNF38	17.5557	9.02995	5e-05	0.000150478	yes	-8.52575	27881
NM_194328	RNF38	17.5557	9.02995	5e-05	0.000150478	yes	-8.52575	27882
NM_144991	TSPEAR	0.386887	0.209996	1	1	no	-0.176891	27972
NM_017675	CDHR2	1.2228	3.87988	0.0004	0.000973473	yes	2.65708	28032
NM_015144	ZCCHC14	14.6635	8.73236	5e-05	0.000150478	yes	-5.93114	28077
NM_021180	GRHL3	0.361113	0.457869	1	1	no	0.096756	28106
NM_003589	CUL4A	17.7137	3.33823	5e-05	0.000150478	yes	-14.37547	28801
NM_080658	ACY3	0	0.0799052	1	1	no	0.0799052	28950
NM_001284311	ADAP1	1.35573	1.03205	1	1	no	-0.32368	29117
NM_001257135	LIF	0.253752	0.0979165	1	1	no	-0.1558355	29243
NM_004006	DMD	2.33053	0.990574	1	1	no	-1.339956	29260
NM_198478	NKPD1	4.34193	4.85782	0.4968	0.519735	no	0.515890000000001	29600
NM_020705	TBC1D24	5.19745	2.83787	5e-05	0.000150478	yes	-2.35958	29756
NM_183395	NLRP3	2.83861	1.79534	0.0107	0.019964	yes	-1.04327	29842
NM_001099436	ULK3	44.3496	15.7569	5e-05	0.000150478	yes	-28.5927	30187
NM_001194986	TRABD2B	0.240002	0.244315	1	1	no	0.00431300000000001	30322
NM_182526	TMEM229B	5.06873	6.6278	0.1577	0.211407	no	1.55907	30418
NM_014921	LPHN1	25.013	9.15234	5e-05	0.000150478	yes	-15.86066	30504
NM_152286	PNPLA7	2.52579	5.43526	0.1259	0.175614	no	2.90947	30628
NM_001130955	ARHGEF18	7.71271	2.58619	5e-05	0.000150478	yes	-5.12652	30747
NM_001130926	MEF2A	23.935	16.3136	5e-05	0.000150478	yes	-7.6214	30910
NM_144778	MBNL2	1.49146	0.799388	1	1	no	-0.692072	3094
NM_003573	LTBP4	5.20207	1.49511	5e-05	0.000150478	yes	-3.70696	30986
NM_182538	SPNS3	0	0	1	1	no	0	31296
NM_001206971	PTPRB	1.46501	1.11212	1	1	no	-0.35289	31352
NM_016021	UBE2J1	3.51802	2.23381	0.00375	0.00736523	yes	-1.28421	31367
NM_203372	ACSL3	8.05215	4.04974	0.0001	0.000296499	yes	-4.00241	31519
NM_004021	DMD	2.33053	0.990574	1	1	no	-1.339956	31873
NM_004020	DMD	2.33053	0.990574	1	1	no	-1.339956	31877
NM_001172673	CELF5	0.650069	0.291564	1	1	no	-0.358505	32089
NM_001037501	NBPF8	2.19654	1.06167	1	1	no	-1.13487	32413
NM_001001671	MAP3K15	1.65036	1.01669	1	1	no	-0.63367	32417
NM_001126050	HDGF	21.9577	4.22327	5e-05	0.000150478	yes	-17.73443	32441
NM_153636	CPNE7	0.233264	4.44118	0.00035	0.000856007	yes	4.207916	32495
NM_001243812	CACNA1B	0.503449	0.166485	1	1	no	-0.336964	32780
NM_020829	KIAA1432	18.6459	16.3158	0.08925	0.13649	no	-2.3301	32861
NM_198595	AFAP1	2.33352	1.03912	1	1	no	-1.2944	32953
NM_024017	HOXB9	15.8959	1.86414	5e-05	0.000150478	yes	-14.03176	32984
NM_000175	GPI	36.6069	21.0089	5e-05	0.000150478	yes	-15.598	33091
NM_006777	ZBTB33	15.4086	0.806881	5e-05	0.000150478	yes	-14.601719	34197
NM_032045	KREMEN1	21.567	11.9036	5e-05	0.000150478	yes	-9.6634	3451
NM_004023	DMD	2.33053	0.990574	1	1	no	-1.339956	34527
NM_173561	UNC5CL	0.497951	0.810616	1	1	no	0.312665	34700
NM_031890	CECR6	0.388755	1.60486	1	1	no	1.216105	34998
NM_018212	ENAH	78.272	34.9702	5e-05	0.000150478	yes	-43.3018	35330
NR_045214	LOC100507373	15.2947	5.70001	5e-05	0.000150478	yes	-9.59469	35515
NM_201398	FLAD1	24.4636	10.0112	5e-05	0.000150478	yes	-14.4524	35588
NM_015949	GET4	23.749	4.44769	5e-05	0.000150478	yes	-19.30131	36275
NM_012469	PRPF6	11.8872	1.97731	0.0058	0.0111646	yes	-9.90989	3674
NM_032233	SETD3	34.1561	12.9647	5e-05	0.000150478	yes	-21.1914	37206
NM_025184	EFHC2	0	0	1	1	no	0	37365
NM_022129	PBLD	16.3932	4.33084	5e-05	0.000150478	yes	-12.06236	378
NR_038264	ADAMTS9-AS2	0	0	1	1	no	0	37830
NM_001198529	TCF7L2	47.865	19.3302	5e-05	0.000150478	yes	-28.5348	3790
NR_040098	LOC100506393	0	0	1	1	no	0	37982
NM_020868	DPP10	0	0	1	1	no	0	38065
NM_181501	ITGA1	5.24391	0.805316	5e-05	0.000150478	yes	-4.438594	38142
NM_001272037	TSPEAR	0.386887	0.209996	1	1	no	-0.176891	38421
NM_001039570	KREMEN1	21.567	11.9036	5e-05	0.000150478	yes	-9.6634	38693
NM_022781	RNF38	17.5557	9.02995	5e-05	0.000150478	yes	-8.52575	3914
NM_001113378	FANCI	82.9828	43.986	5e-05	0.000150478	yes	-38.9968	39389
NM_001042544	LTBP4	5.20207	1.49511	5e-05	0.000150478	yes	-3.70696	39474
NM_001079821	NLRP3	2.83861	1.79534	0.0107	0.019964	yes	-1.04327	39863
NM_001010980	NCMAP	14.8062	9.67128	5e-05	0.000150478	yes	-5.13492	39884
NM_001039703	NBPF10	34.2243	19.8482	5e-05	0.000150478	yes	-14.3761	40037
NM_001017403	LGR6	0	0.804751	1	1	no	0.804751	40303
NM_001037131	AGAP1	25.518	3.84575	5e-05	0.000150478	yes	-21.67225	40423
NM_001278514	CUL4A	17.7137	3.33823	5e-05	0.000150478	yes	-14.37547	40537
NM_001278513	CUL4A	17.7137	3.33823	5e-05	0.000150478	yes	-14.37547	40542
NM_001243926	MAPKAPK3	7.09606	1.49528	5e-05	0.000150478	yes	-5.60078	41038
NR_103794	LOC100996385	0	0.130452	1	1	no	0.130452	41263
NM_001278365	RHOH	0.719191	0.89323	1	1	no	0.174039	41612
NM_001278364	RHOH	0.719191	0.89323	1	1	no	0.174039	41613
NM_001012393	OPCML	0	0	1	1	no	0	41669
NM_001008895	CUL4A	17.7137	3.33823	5e-05	0.000150478	yes	-14.37547	41733
NM_001006932	RPS6KA2	1.26809	0.551347	1	1	no	-0.716743	41796
NM_001018056	VLDLR	0.579517	1.53655	1	1	no	0.957033	41834
NM_001127461	NLRP3	2.83861	1.79534	0.0107	0.019964	yes	-1.04327	41849
NM_001001438	LSS	22.7424	9.72814	5e-05	0.000150478	yes	-13.01426	41964
NM_001127462	NLRP3	2.83861	1.79534	0.0107	0.019964	yes	-1.04327	41983
NM_001024938	SLC2A11	1.88224	1.37723	1	1	no	-0.50501	42279
NM_030807	SLC2A11	1.88224	1.37723	1	1	no	-0.50501	42280
NM_001282864	SLC2A11	1.88224	1.37723	1	1	no	-0.50501	42281
NM_001283043	RALGAPA1	32.1105	16.3763	5e-05	0.000150478	yes	-15.7342	42388
NM_001284206	DCAF5	7.09919	5.00855	0.0009	0.00212656	yes	-2.09064	42421
NM_001283049	USP8	10.1523	4.57764	0.0001	0.000296499	yes	-5.57466	42424
NM_001284208	DCAF5	7.09919	5.00855	0.0009	0.00212656	yes	-2.09064	42458
NM_015556	SIPA1L1	3.58993	3.19405	0.3948	0.419867	no	-0.39588	42466
NM_001284246	SIPA1L1	3.58993	3.19405	0.3948	0.419867	no	-0.39588	42468
NM_001284247	SIPA1L1	3.58993	3.19405	0.3948	0.419867	no	-0.39588	42469
NM_001284245	SIPA1L1	3.58993	3.19405	0.3948	0.419867	no	-0.39588	42514
NM_001284309	ADAP1	1.35573	1.03205	1	1	no	-0.32368	42580
NM_001284308	ADAP1	1.35573	1.03205	1	1	no	-0.32368	42581
NM_001008493	ENAH	78.272	34.9702	5e-05	0.000150478	yes	-43.3018	42961
NM_001002901	FCRLB	0.349106	0.056274	1	1	no	-0.292832	43087
NM_017820	EXD3	0.611883	0.22949	1	1	no	-0.382393	43199
NM_001168303	KLHL13	2.67231	1.2332	0.00225	0.00451581	yes	-1.43911	4338
NM_001168302	KLHL13	2.67231	1.2332	0.00225	0.00451581	yes	-1.43911	4339
NM_001168301	KLHL13	2.67231	1.2332	0.00225	0.00451581	yes	-1.43911	4340
NM_130386	COLEC12	0.86963	0.449238	1	1	no	-0.420392	4646
NM_004017	DMD	2.33053	0.990574	1	1	no	-1.339956	4805
NM_004016	DMD	2.33053	0.990574	1	1	no	-1.339956	4806
NM_001171894	MEF2A	23.935	16.3136	5e-05	0.000150478	yes	-7.6214	5205
NM_004009	DMD	2.33053	0.990574	1	1	no	-1.339956	5246
NM_001184891	FLAD1	24.4636	10.0112	5e-05	0.000150478	yes	-14.4524	5359
NM_001033083	PBLD	16.3932	4.33084	5e-05	0.000150478	yes	-12.06236	5579
NM_001184892	FLAD1	24.4636	10.0112	5e-05	0.000150478	yes	-14.4524	5629
NM_001195010	GRHL3	0.361113	0.457869	1	1	no	0.096756	5916
NM_021636	LGR6	0	0.804751	1	1	no	0.804751	6031
NM_018452	TMEM242	3.41977	2.51709	0.01455	0.0263754	yes	-0.90268	6198
NM_013987	PARK2	11.4879	7.02869	5e-05	0.000150478	yes	-4.45921	6201
NM_001134396	C7orf50	19.4887	3.26131	5e-05	0.000150478	yes	-16.22739	6245
NM_001134395	C7orf50	19.4887	3.26131	5e-05	0.000150478	yes	-16.22739	6247
NM_001206972	PTPRB	1.46501	1.11212	1	1	no	-0.35289	6266
NM_005154	USP8	10.1523	4.57764	0.0001	0.000296499	yes	-5.57466	6445
NM_002891	RASGRF1	0	13.5878	5e-05	0.000150478	yes	13.5878	6560
NM_001079859	GPR64	0.890514	0.292996	1	1	no	-0.597518	672
NM_001199107	TBC1D24	5.19745	2.83787	5e-05	0.000150478	yes	-2.35958	6721
NM_002309	LIF	0.253752	0.0979165	1	1	no	-0.1558355	7056
NM_002340	LSS	22.7424	9.72814	5e-05	0.000150478	yes	-13.01426	7541
NM_004011	DMD	2.33053	0.990574	1	1	no	-1.339956	7634
NM_018565	SERINC2	1.60791	1.59453	1	1	no	-0.0133799999999999	766
NM_005585	SMAD6	9.47934	2.03657	0.00055	0.00132335	yes	-7.44277	7684
NM_001008701	LPHN1	25.013	9.15234	5e-05	0.000150478	yes	-15.86066	7993
NM_001163079	CECR6	0.388755	1.60486	1	1	no	1.216105	8392
NM_000109	DMD	2.33053	0.990574	1	1	no	-1.339956	8396
NM_018269	ADI1	4.69838	2.56479	0.0154	0.0278608	yes	-2.13359	8766
NM_003383	VLDLR	0.579517	1.53655	1	1	no	0.957033	9132
NM_176815	DHFRL1	2.49451	3.49917	0.0097	0.0181862	yes	1.00466	921
NM_001178036	DPP10	0	0	1	1	no	0	9289
NM_012301	MAGI2	0.599766	0.105207	1	1	no	-0.494559	956
NM_004010	DMD	2.33053	0.990574	1	1	no	-1.339956	9585
NM_004014	DMD	2.33053	0.990574	1	1	no	-1.339956	9792
NM_004013	DMD	2.33053	0.990574	1	1	no	-1.339956	9804
