chr21	44299693	44300693	-	NM_018669	WDR4	36.4845	7.57869	5e-05	0.000150478	yes	24982	
chr9	35658015	35659015	-	NR_003051	RMRP	1481.33	731.496	5e-05	0.000150478	yes	25652	
chr3	50283325	50284325	+	NM_001166425	GNAI2	7.90892	4.12616	0.00015	0.00043974	yes	26415	
chr11	62622483	62623483	+	NM_002394	SLC3A2	53.3119	11.9629	5e-05	0.000150478	yes	265	
chr19	3985461	3986461	-	NM_001961	EEF2	348.632	69.8937	0.1148	0.165382	no	26635	
chr19	48452552	48453552	+	NR_024221	SNAR-C3	0	0	1	1	no	27846	
chr10	73155690	73156690	+	NM_022124	CDH23	20.1505	17.1401	0.04605	0.0746018	no	28205	
chr21	44299693	44300693	-	NM_001260474	WDR4	36.4845	7.57869	5e-05	0.000150478	yes	28353	
chr19	812583	813583	+	NR_036154	MIR3187	655.258	316.584	0.54385	0.565598	no	28526	
chr7	100025412	100026412	+	NM_001194991	MEPCE	16.2345	8.78241	5e-05	0.000150478	yes	28901	
chr7	100025412	100026412	+	NM_001194990	MEPCE	16.2345	8.78241	5e-05	0.000150478	yes	28902	
chr16	776473	777473	-	NM_001031737	CCDC78	2.97513	1.12379	0.0194	0.0342954	yes	29895	
chr17	2207069	2208069	-	NM_017575	SMG6	20.0448	11.1025	5e-05	0.000150478	yes	29977	
chr9	137029686	137030686	-	NR_023344	RNU6ATAC	77.1146	37.199	0.4977	0.520636	no	30180	
chr21	44299385	44300385	-	NM_001260477	WDR4	36.4845	7.57869	5e-05	0.000150478	yes	30412	
chr17	73127890	73128890	-	NM_001252377	NT5C	12.6092	4.36501	0.00025	0.000617377	yes	30988	
chr1	16957401	16958401	-	NR_026752	CROCCP2	24.9564	7.06716	5e-05	0.000150478	yes	31485	
chr19	1382882	1383882	+	NM_024407	NDUFS7	17.6357	4.10395	5e-05	0.000150478	yes	32144	
chr7	102110915	102111915	+	NR_039677	MIR4467	0	0	1	1	no	32486	
chr16	2140285	2141285	-	NR_030646	MIR1225	0	0	1	1	no	32500	
chr19	49457116	49458116	+	NM_138764	BAX	23.2015	9.39051	5e-05	0.000150478	yes	33209	
chr19	49457116	49458116	+	NM_138763	BAX	23.2015	9.39051	5e-05	0.000150478	yes	33210	
chr19	49457116	49458116	+	NM_138761	BAX	23.2015	9.39051	5e-05	0.000150478	yes	33211	
chrX	153707596	153708596	-	NM_006014	LAGE3	5.13017	3.18208	0.1153	0.165382	no	334	
chr15	89910247	89911247	+	NR_029692	MIR9-3	0	0	1	1	no	33821	
chr19	14682889	14683889	-	NM_004146	NDUFB7	27.0705	7.91014	0.0001	0.000296499	yes	34348	
chr21	9825202	9826202	+	NR_037458	MIR3687	1.3308e+07	868520	5e-05	0.000150478	yes	34533	
chr11	64528187	64529187	-	NM_005609	PYGM	1.32502	19.2617	5e-05	0.000150478	yes	35290	
chr19	48426035	48427035	+	NR_024242	SNAR-A14	0	0	1	1	no	35631	
chr19	50604268	50605268	-	NR_024242	SNAR-A14	0	0	1	1	no	35634	
chr19	50607332	50608332	-	NR_024242	SNAR-A14	0	0	1	1	no	35635	
chr19	50610391	50611391	-	NR_024242	SNAR-A14	0	0	1	1	no	35636	
chr19	50615745	50616745	-	NR_024242	SNAR-A14	0	0	1	1	no	35637	
chr19	50621097	50622097	-	NR_024242	SNAR-A14	0	0	1	1	no	35638	
chr19	50626451	50627451	-	NR_024242	SNAR-A14	0	0	1	1	no	35639	
chr19	50631779	50632779	-	NR_024242	SNAR-A14	0	0	1	1	no	35640	
chr10	102790914	102791914	-	NM_001195263	PDZD7	1.64485	2.66624	0.0581	0.0920656	no	3594	
chr19	46272497	46273497	-	NM_175875	SIX5	0.81485	2.69176	0.0008	0.00189962	yes	36206	
chr19	48409934	48410934	+	NR_004437	SNAR-A12	0	0	1	1	no	36226	
chr19	48447178	48448178	+	NR_004437	SNAR-A12	0	0	1	1	no	36227	
chr19	48420685	48421685	+	NR_004435	SNAR-A1	0	0	1	1	no	36228	
chr19	48436437	48437437	+	NR_004435	SNAR-A1	0	0	1	1	no	36229	
chr9	139564053	139565053	+	NR_029695	MIR126	216.562	0	1	1	no	36623	
chr19	6371443	6372443	+	NM_032306	ALKBH7	0.594137	3.39263	0.02195	0.0381562	yes	36957	
chr21	9824831	9825831	+	NR_037421	MIR3648	1.3308e+07	868520	5e-05	0.000150478	yes	37085	
chr9	140063722	140064722	-	NR_037416	MIR3621	0	0	1	1	no	37090	
chr11	62622483	62623483	+	NM_001012662	SLC3A2	53.3119	11.9629	5e-05	0.000150478	yes	3716	
chr19	5689271	5690271	+	NM_033643	RPL36	336.462	171.393	5e-05	0.000150478	yes	37189	
chr1	153699566	153700566	+	NM_023015	INTS3	25.8118	15.8987	5e-05	0.000150478	yes	37388	
chr22	45596900	45597900	-	NR_031651	MIR1249	981.769	472.415	0.5422	0.56396	no	38900	
chr19	4908509	4909509	+	NM_001048201	UHRF1	55.0721	12.4653	5e-05	0.000150478	yes	39628	
chr9	139258263	139259263	-	NM_001080849	DNLZ	8.01872	4.69078	0.00835	0.0158196	yes	39917	
chr1	228269850	228270850	+	NM_001024228	ARF1	71.265	18.3598	5e-05	0.000150478	yes	41787	
chr1	228269850	228270850	+	NM_001024227	ARF1	71.265	18.3598	5e-05	0.000150478	yes	41788	
chr1	228269360	228270360	+	NM_001024226	ARF1	71.265	18.3598	5e-05	0.000150478	yes	41789	
chr10	134778037	134779037	+	NR_046231	LOC399829	0.0700949	0.0169484	1	1	no	42102	
chr9	95946211	95947211	+	NM_001282394	WNK2	23.3736	7.81468	5e-05	0.000150478	yes	42865	
chr1	32827844	32828844	-	NM_001167676	FAM229A	14.3392	3.90191	0.0029	0.00575394	yes	4297	
chr10	102988350	102989350	+	NR_029380	LBX1-AS1	1.13852	0.0782628	1	1	no	4836	
chr17	1181956	1182956	+	NM_172367	TUSC5	0.053656	3.05418	0.2249	0.260978	no	4913	
chr19	12946242	12947242	-	NM_031429	RTBDN	8.63962	5.96207	0.02255	0.0391567	yes	5016	
chr19	1039101	1040101	+	NM_019112	ABCA7	6.37142	1.09967	5e-05	0.000150478	yes	5221	
chr19	56151391	56152391	+	NM_207115	ZNF580	9.85741	2.40396	5e-05	0.000150478	yes	5535	
chr19	1064921	1065921	+	NM_001258328	HMHA1	14.421	7.25446	5e-05	0.000150478	yes	5548	
chr19	2256422	2257422	-	NM_144616	JSRP1	0.386821	5.14008	0.0673	0.105159	no	6352	
chr7	100025412	100026412	+	NM_001194992	MEPCE	16.2345	8.78241	5e-05	0.000150478	yes	6626	
chr19	50980003	50981003	-	NM_138411	FAM71E1	1.78264	0.257751	1	1	no	6675	
chr1	228269360	228270360	+	NM_001658	ARF1	71.265	18.3598	5e-05	0.000150478	yes	6729	
chr19	1066164	1067164	+	NM_012292	HMHA1	14.421	7.25446	5e-05	0.000150478	yes	7762	
chr22	19710065	19711065	+	NM_000407	GP1BB	1.39532	0.603976	1	1	no	8085	
chr17	3538761	3539761	+	NM_001031681	CTNS	8.54502	4.30914	5e-05	0.000150478	yes	8294	
chr9	95946211	95947211	+	NM_006648	WNK2	0.646163	1.73329	1	1	no	8423	
chr21	44299699	44300699	-	NM_001260476	WDR4	36.4845	7.57869	5e-05	0.000150478	yes	8941	
chr21	44299693	44300693	-	NM_001260475	WDR4	36.4845	7.57869	5e-05	0.000150478	yes	8961	
chr17	73127890	73128890	-	NM_014595	NT5C	12.6092	4.36501	0.00025	0.000617377	yes	9197	
chr7	102283238	102284238	-	NM_001114403	UPK3BL	41.6632	13.2441	5e-05	0.000150478	yes	9893	
